Randomizer Version: 4.6.0
Random Seed: 128137046630631
Settings String: 321YRgEegFfAloCVwKSxgSehhsIagfGasY9GAABmwAAAAAARAKA0Mna/JQJCTIGBgTkWwUQE1Bva2Vtb24gQmxhY2sgMiAoRym+Bj4148M4ig==

--Pokemon Base Stats & Types--
NUM|NAME         |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ABILITY3    |ITEM
Level 53: Psychokinese
Egg Moves:
 - Blättertanz
 - Zermürben
 - Watteschild
 - Steinwurf
 - Komprimator
 - Laubklinge
 - Dornkanone
 - Magnetbombe
 - Sprungkick
 - Zen-Kopfstoß
 - Duonadel
 - Felswurf
 - Erdkräfte

103 Kokowei ->  (no evolution)
HP  95 
ATK 95 
DEF 85 
SPA 125
SPD 65 
SPE 55 
Level 1 : Energieball
Level 1 : Rückenwind
Level 1 : Lake
Level 1 : Holzgeweih
Level 1 : Aquawelle
Level 17: Mülltreffer
Level 27: Offenlegung
Level 37: Risikotackle
Level 47: Samenbomben

104 Tragosso -> Knogga
HP  50 
ATK 50 
DEF 95 
SPA 40 
SPD 50 
SPE 35 
Level 1 : Schlagbefehl
Level 1 : Flammenwurf
Level 1 : Steinkante
Level 1 : Dampfwalze
Level 3 : Konfusion
Level 7 : Intensität
Level 11: Todeskuss
Level 13: Feuerfeger
Level 17: Stahlflügel
Level 21: Sternschauer
Level 23: Kreuzflamme
Level 27: Bürde
Level 31: Erdkräfte
Level 33: Vielender
Level 37: Lehmschuss
Level 41: Schemenkraft
Level 43: Knochenhatz
Level 47: Drachenstoß
Egg Moves:
 - Bauchtrommel
 - Lehmschuss
 - Erdbeben
 - Sonnentag
 - Unheilböen
 - Megakick
 - Luftstoß
 - Schaufler
 - Gigasauger
 - Schwerttanz

105 Knogga ->  (no evolution)
HP  60 
ATK 80 
DEF 110
SPA 50 
SPD 80 
SPE 45 
Level 1 : Geofissur
Level 1 : Giftzahn
Level 1 : Lehmschelle
Level 1 : Donnerblitz
Level 3 : Gigasauger
Level 7 : Erdbeben
Level 11: Knochmerang
Level 13: Schlagbohrer
Level 17: Blauflammen
Level 21: Kreuzschere
Level 23: Erdkräfte
Level 27: Steinhagel
Level 33: Dampfwalze
Level 37: Voltwechsel
Level 43: Eiszapfhagel
Level 49: Schaufler
Level 53: Heimzahlung
Level 59: Angeberei

106 Kicklee ->  (no evolution)
HP  50 
ATK 120
DEF 53 
SPA 35 
SPD 110
SPE 87 
Level 1 : Kanon
Level 1 : Fußtritt
Level 1 : Klikkdiskus
Level 1 : Duonadel
Level 5 : Hornattacke
Level 9 : Erdanziehung
Level 13: Kreuzhieb
Level 17: Holzgeweih
Level 21: Schaufler
Level 25: Schlagbefehl
Level 29: Psychostoß
Level 33: Steinwurf
Level 37: Sanctoklinge
Level 41: Weckruf
Level 45: Sprungkick
Level 49: Donnerzahn
Level 53: Eishieb
Level 57: Fokusstoß
Level 61: Mystoschwert

107 Nockchan ->  (no evolution)
HP  50 
ATK 105
DEF 79 
SPA 35 
SPD 110
SPE 76 
Level 1 : Überwurf
Level 1 : Mystoschwert
Level 1 : Aurasphäre
Level 1 : Überkopfwurf
Level 6 : Blizzard
Level 11: Holzhammer
Level 16: Irrschlag
Level 16: Turmkick
Level 21: Sanctoklinge
Level 26: Fokusstoß
Level 31: Knirscher
Level 36: Wunschtraum
Level 36: Doppelkick
Level 36: Teleport
Level 41: Läuterfeuer
Level 46: Bodyslam
Level 51: Karateschlag
Level 56: Ladestrahl
Level 61: Volttackle
Level 66: Brandstempel

108 Schlurp -> Schlurplek
HP  90 
ATK 55 
DEF 75 
SPA 60 
SPD 75 
SPE 30 
Level 1 : Irrschlag
Level 1 : Hyperzahn
Level 1 : Bezirzer
Level 1 : Blattgeißel
Level 5 : Kopfstoß
Level 9 : Akrobatik
Level 13: Nebelball
Level 17: Luftschnitt
Level 21: Zermürben
Level 25: Hausbruch
Level 29: Heimzahlung
Level 33: Amnesie
Level 37: Lavasturm
Level 41: Superzahn
Level 45: Pflanzsäulen
Level 49: Bodyslam
Level 53: Hitzewelle
Level 57: Zwango
Egg Moves:
 - Kraxler
 - Drachenrute
 - Vielender
 - Urteilskraft
 - Steinschädel
 - Schlammbad
 - Bitterkuss
 - Fassade
 - Hitzewelle
 - Standpauke
 - Drachenklaue

109 Smogon -> Smogmog
HP  40 
ATK 65 
DEF 95 
SPA 60 
SPD 45 
SPE 35 
Level 1 : Gifthieb
Level 1 : Giftpuder
Level 1 : Hornattacke
Level 1 : Nahkampf
Level 4 : Klärsmog
Level 7 : Schlammwoge
Level 12: Juwelenkraft
Level 15: Giftzahn
Level 18: Giftschock
Level 23: Mülltreffer
Level 26: Silberhauch
Level 29: Orkan
Level 34: Giftstreich
Level 37: Grasmixer
Level 40: Giftschweif
Level 45: Matschbombe
Egg Moves:
 - Säurepanzer
 - Fokusstoß
 - Schlammbad
 - Matschbombe
 - Eiszahn
 - Giftschweif
 - Gifthieb
 - Feuersturm
 - Konfusion
 - Giftzahn
 - Gigastoß

110 Smogmog ->  (no evolution)
HP  65 
ATK 90 
DEF 120
SPA 85 
SPD 70 
SPE 60 
Level 1 : Blattgeißel
Level 1 : Aquawelle
Level 1 : Antik-Kraft
Level 1 : Giftschweif
Level 4 : Einrollen
Level 7 : Matschbombe
Level 12: Schlammwoge
Level 15: Magnetbombe
Level 18: Voltwechsel
Level 23: Schlagbohrer
Level 26: Blubbstrahl
Level 29: Sondersensor
Level 34: Mülltreffer
Level 40: Toxin
Level 46: Feuerodem
Level 54: Freier Fall

111 Rihorn -> Rizeros
HP  80 
ATK 85 
DEF 95 
SPA 30 
SPD 30 
SPE 25 
Level 1 : Knochenhatz
Level 1 : Erdbeben
Level 1 : Überroller
Level 1 : Eisenschädel
Level 8 : Quetschwalze
Level 12: Vielender
Level 19: Akrobatik
Level 23: Teleport
Level 30: Zen-Kopfstoß
Level 34: Felswerfer
Level 41: Lockduft
Level 45: Kopfstoß
Level 52: Eissturm
Level 56: Ableithieb
Level 63: Nebelball
Level 67: Blitzkanone
Egg Moves:
 - Raumschlag
 - Silberhauch
 - Schlagbohrer
 - Vielender
 - Geofissur
 - Antik-Kraft
 - Schemenkraft
 - Felswurf
 - Giftschweif
 - Felswerfer
 - Nachthieb
 - Gifthieb
 - Fußtritt

112 Rizeros -> Rihornior
HP  105
ATK 130
DEF 120
SPA 45 
SPD 45 
SPE 40 
Level 1 : Dampfwalze
Level 1 : Felswerfer
Level 1 : Feuerreigen
Level 1 : Schaufler
Level 9 : Knochenhatz
Level 12: Knochenkeule
Level 19: Freier Fall
Level 23: Schlagbohrer
Level 30: Erdkräfte
Level 34: Drachenrute
Level 41: Doppelschlag
Level 42: Notsituation
Level 47: Knochmerang
Level 56: Katapult
Level 62: Steinhagel
Level 71: Steinkante
Level 77: Felswurf

113 Chaneira -> Heiteira
HP  250
ATK 5  
DEF 5  
SPA 35 
SPD 105
SPE 50 
Level 1 : Meteorologe
Level 1 : Akrobatik
Level 1 : Sternschauer
Level 1 : Urgesang
Level 5 : Schattenstoß
Level 9 : Ränkeschmied
Level 12: Eisenabwehr
Level 16: Sprungfeder
Level 20: Aquahaubitze
Level 23: Doppelschlag
Level 27: Lehmschuss
Level 31: Triplette
Level 34: Schallwelle
Level 38: Schlitzer
Level 42: Gigastoß
Level 46: Blizzard
Level 50: Silberhauch
Level 54: Feuerreigen
Egg Moves:
 - Sternschauer
 - Eruption
 - Steinschädel
 - Urteilskraft
 - Kopfnuss
 - Wasserdüse
 - Klikkdiskus
 - Furienschlag
 - Blitzkanone
 - Standpauke

114 Tangela -> Tangoloss
HP  65 
ATK 55 
DEF 115
SPA 100
SPD 40 
SPE 60 
Level 1 : Hyperzahn
Level 1 : Grasmixer
Level 1 : Grasflöte
Level 1 : Kugelsaat
Level 4 : Solarstrahl
Level 7 : Aromakur
Level 10: Schocksamen
Level 14: Herzstempel
Level 17: Wasserring
Level 20: Schlafpuder
Level 23: Flammenrad
Level 27: Finte
Level 30: Blättersturm
Level 33: Raumschlag
Level 36: Gigasauger
Level 40: Sprungkick
Level 43: Donnerblitz
Level 46: Frosthauch
Level 49: Aufruhr
Level 53: Nahkampf
Egg Moves:
 - Flammenball
 - Donnerwelle
 - Walzer
 - Blättersturm
 - Zauberblatt
 - Siedewasser
 - Blattgeißel
 - Lehmschuss
 - Watteschild
 - Elektronetz
 - Schocksamen
 - Stakkato

115 Kangama ->  (no evolution)
HP  105
ATK 95 
DEF 80 
SPA 40 
SPD 80 
SPE 90 
Level 1 : Kugelsaat
Level 1 : Freier Fall
Level 1 : Aufruhr
Level 1 : Triplette
Level 7 : Riechsalz
Level 10: Kopfnuss
Level 13: Kehrtwende
Level 19: Klammer
Level 22: Aussetzer
Level 25: Sternschauer
Level 31: Schallwelle
Level 34: Feuerreigen
Level 37: Geheimpower
Level 43: Herzstempel
Level 46: Schlitzer
Level 49: Dornkanone
Level 55: Matschbombe
Egg Moves:
 - Samenbomben
 - Urteilskraft
 - Bohrschnabel
 - Klikkdiskus
 - Fuchtler
 - Sternschauer
 - Kreuzschere
 - Vergeltung
 - Explosion
 - Felswerfer
 - Fluch
 - Drachenpuls
 - Fassade

116 Seeper -> Seemon
HP  30 
ATK 40 
DEF 70 
SPA 70 
SPD 25 
SPE 60 
Level 1 : Siedewasser
Level 1 : Standpauke
Level 1 : Wasserring
Level 1 : Kreuzflamme
Level 4 : Fontränen
Level 8 : Nassschweif
Level 11: Megahieb
Level 14: Fuchtler
Level 18: Matschbombe
Level 23: Windschnitt
Level 26: Armstoß
Level 30: Aquahaubitze
Level 35: Schlammbad
Level 38: Hydropumpe
Level 42: Erdbeben
Egg Moves:
 - Bodyslam
 - Psychostoß
 - Hammerarm
 - Nassmacher
 - Krabbhammer
 - Klammer
 - Windhose
 - Lake
 - Siedewasser
 - Hydropumpe
 - Solarstrahl
 - Eissturm
 - Aurasphäre

117 Seemon -> Seedraking
HP  55 
ATK 65 
DEF 95 
SPA 95 
SPD 45 
SPE 85 
Level 1 : Blubber
Level 1 : Blättertanz
Level 1 : Techblaster
Level 1 : Elektronetz
Level 4 : Fontränen
Level 8 : Antik-Kraft
Level 11: Eierbombe
Level 14: Feuersturm
Level 18: Wasserdüse
Level 23: Nassschweif
Level 26: Zeitenlärm
Level 30: Blubbstrahl
Level 40: Nachtflut
Level 48: Aquawelle
Level 57: Kugelsaat

118 Goldini -> Golking
HP  45 
ATK 67 
DEF 60 
SPA 35 
SPD 50 
SPE 63 
Level 1 : Kugelsaat
Level 1 : Nachtnebel
Level 1 : Tiefschlag
Level 1 : Krabbhammer
Level 7 : Drachenpuls
Level 11: Aquahaubitze
Level 17: Eisesodem
Level 21: Kalkklinge
Level 27: Herzstempel
Level 31: Nassschweif
Level 37: Siedewasser
Level 41: Felswurf
Level 47: Gegenstoß
Level 51: Inferno
Level 57: Lake
Egg Moves:
 - Knochenhatz
 - Nassmacher
 - Krabbhammer
 - Nassschweif
 - Magnetbombe
 - Kalkklinge
 - Aquahaubitze
 - Siedewasser
 - Fadenschuss
 - Eisenschädel
 - Giftzahn

119 Golking ->  (no evolution)
HP  80 
ATK 92 
DEF 65 
SPA 65 
SPD 80 
SPE 68 
Level 1 : Siedewasser
Level 1 : Wassersäulen
Level 1 : Lake
Level 1 : Antik-Kraft
Level 1 : Blubbstrahl
Level 7 : Kalkklinge
Level 11: Nassschweif
Level 17: Blubber
Level 21: Kreuzschere
Level 27: Duonadel
Level 31: Überflutung
Level 40: Aquawelle
Level 47: Volttackle
Level 56: Krabbhammer
Level 63: Hyperzahn
Level 72: Überwurf

120 Sterndu -> Starmie
HP  30 
ATK 45 
DEF 55 
SPA 70 
SPD 55 
SPE 85 
Level 1 : Aquawelle
Level 1 : Octazooka
Level 1 : Aurasphäre
Level 1 : Riechsalz
Level 6 : Donnerschlag
Level 10: Ampelleuchte
Level 12: Aquaknarre
Level 15: Blubbstrahl
Level 18: Nahkampf
Level 22: Wasserdüse
Level 25: Hydropumpe
Level 30: Blättersturm
Level 33: Kalkklinge
Level 36: Aquahaubitze
Level 40: Krabbhammer
Level 43: Eissturm
Level 48: Meteorologe
Level 52: Nassschweif

121 Starmie ->  (no evolution)
HP  60 
ATK 75 
DEF 85 
SPA 100
SPD 85 
SPE 115
Level 1 : Blauflammen
Level 1 : Herzstempel
Level 1 : Zen-Kopfstoß
Level 1 : Kreuzflamme
Level 22: Psychostoß

122 Pantimos ->  (no evolution)
HP  40 
ATK 45 
DEF 65 
SPA 100
SPD 120
SPE 90 
Level 1 : Schlagbohrer
Level 1 : Luftstoß
Level 1 : Eierbombe
Level 1 : Finsteraura
Level 1 : Steinschädel
Level 1 : Psyschub
Level 1 : Scheinwerfer
Level 4 : Läuterfeuer
Level 8 : Herzstempel
Level 11: Frostvolt
Level 15: Kanon
Level 15: Psychoklinge
Level 18: Synchrolärm
Level 22: Psychostoß
Level 22: Protzer
Level 25: Barriere
Level 29: Telekinese
Level 32: Gigasauger
Level 36: Aquawelle
Level 39: Risikotackle
Level 43: Psychoschock
Level 46: Zugabe
Level 50: Nebelball
Egg Moves:
 - Nadelrakete
 - Lehmschuss
 - Falterreigen
 - Psystrahl
 - Dunkelklaue
 - Nachtflut
 - Zauberblatt
 - Psychoklinge
 - Aquawelle
 - Psyschub
 - Hammerarm
 - Psychoschock

123 Sichlor -> Scherox
HP  70 
ATK 110
DEF 80 
SPA 55 
SPD 80 
SPE 105
Level 1 : Turmkick
Level 1 : Pflücker
Level 1 : Käferbiss
Level 1 : Freier Fall
Level 5 : Flügelschlag
Level 9 : Himmelsfeger
Level 13: Grasmixer
Level 17: Eisenschweif
Level 21: Matschbombe
Level 25: Silberhauch
Level 29: Erdbeben
Level 33: Fuchtler
Level 37: Läuterfeuer
Level 41: Fadenschuss
Level 45: Feuersturm
Level 49: Holzgeweih
Level 53: Kehrtwende
Level 57: Feuerodem
Level 61: Akrobatik
Egg Moves:
 - Flügelschlag
 - Wuchtschlag
 - Vielender
 - Kugelsaat
 - Kreuzschere
 - Funkensprung
 - Schlagbefehl
 - Freier Fall
 - Akrobatik
 - Orkan

124 Rossana ->  (no evolution)
HP  65 
ATK 50 
DEF 35 
SPA 115
SPD 95 
SPE 95 
Level 1 : Eisstrahl
Level 1 : Stampfer
Level 1 : Weckruf
Level 1 : Aurorastrahl
Level 5 : Spukball
Level 8 : Ladestrahl
Level 11: Schädelwumme
Level 15: Holzhammer
Level 18: Aquahaubitze
Level 21: Blitzschlag
Level 25: Schocksamen
Level 28: Magiemantel
Level 33: Knirscher
Level 39: Zen-Kopfstoß
Level 44: Giftschock
Level 49: Psychostoß
Level 55: Kreuzschere
Level 60: Giftzahn

125 Elektek -> Elevoltek
HP  65 
ATK 83 
DEF 57 
SPA 95 
SPD 85 
SPE 105
Level 1 : Donner
Level 1 : Feuersäulen
Level 1 : Aurasphäre
Level 1 : Finsterfaust
Level 5 : Schockwelle
Level 8 : Donnerschlag
Level 12: Giftschock
Level 15: Meteorologe
Level 19: Donnerschock
Level 22: Solarstrahl
Level 26: Turbotempo
Level 29: Blitzkanone
Level 36: Stromstoß
Level 42: Funkensprung
Level 49: Flügelschlag
Level 55: Knirscher

126 Magmar -> Magbrant
HP  65 
ATK 95 
DEF 57 
SPA 100
SPD 85 
SPE 93 
Level 1 : Feuersäulen
Level 1 : Lake
Level 1 : V-Generator
Level 1 : Feuerfeger
Level 5 : Sprungkick
Level 8 : Steinwurf
Level 12: Feuersturm
Level 15: Schlagbefehl
Level 19: Doppelkick
Level 22: Feuerreigen
Level 26: Donnerschlag
Level 29: Funkenflug
Level 36: Flammenblitz
Level 42: Lehmschelle
Level 49: Stromstoß
Level 55: Kreuzflamme

127 Pinsir ->  (no evolution)
HP  65 
ATK 125
DEF 100
SPA 55 
SPD 70 
SPE 85 
Level 1 : Biss
Level 1 : Donnerschlag
Level 1 : Wutpulver
Level 1 : Duonadel
Level 4 : Schlagbefehl
Level 8 : Gigastoß
Level 11: Kehrtwende
Level 15: Inferno
Level 18: Kreuzhieb
Level 22: Quetschwalze
Level 26: Lavasturm
Level 29: Kreuzschere
Level 33: Energieball
Level 36: Käferbiss
Level 40: Ampelleuchte
Level 43: Silberhauch
Level 47: Frostvolt
Egg Moves:
 - Regentanz
 - Frostvolt
 - Nebelball
 - Silberhauch
 - Aquahaubitze
 - Fadenschuss
 - Ampelleuchte
 - Dreifachkick
 - Flammenblitz

128 Tauros ->  (no evolution)
HP  75 
ATK 100
DEF 95 
SPA 40 
SPD 70 
SPE 110
Level 1 : Nadelrakete
Level 1 : Lavasturm
Level 1 : Donnerschlag
Level 1 : Windschnitt
Level 3 : Turbotempo
Level 5 : Metallklaue
Level 8 : Frosthauch
Level 11: Hornbohrer
Level 15: Holzhammer
Level 19: Nebelball
Level 24: Tackle
Level 29: Schnüffler
Level 35: Eierbombe
Level 41: Fassade
Level 48: Donnerzahn
Level 55: Ladestrahl
Level 63: Magnetbombe

129 Karpador -> Garados
HP  20 
ATK 10 
DEF 55 
SPA 15 
SPD 20 
SPE 80 
Level 1 : Blubbstrahl
Level 1 : Lake
Level 1 : Meteorologe
Level 1 : Klingensturm
Level 15: Schockwelle
Level 30: Nassschweif

130 Garados ->  (no evolution)
HP  95 
ATK 125
DEF 79 
SPA 60 
SPD 100
SPE 81 
Level 1 : Stromstoß
Level 1 : Akrobatik
Level 1 : Blizzard
Level 1 : Läuterfeuer
Level 20: Blubbstrahl
Level 23: Bezirzer
Level 26: Schaufler
Level 29: Zermürben
Level 32: Kalkklinge
Level 35: Techblaster
Level 38: Lavasturm
Level 41: Raumschlag
Level 44: Geheimpower
Level 47: Krabbhammer

131 Lapras ->  (no evolution)
HP  130
ATK 85 
DEF 80 
SPA 85 
SPD 95 
SPE 60 
Level 1 : Aquawelle
Level 1 : Eiszapfhagel
Level 1 : Eiszahn
Level 1 : Flammenwurf
Level 4 : Kraftwelle
Level 7 : Kanon
Level 10: Blizzard
Level 14: Kraftvorrat
Level 18: Energieball
Level 22: Siedewasser
Level 27: Aurorastrahl
Level 32: Flügelschlag
Level 37: Magnetbombe
Level 43: Eiszeit
Level 49: Kreuzdonner
Level 55: Psychoklinge
Egg Moves:
 - Aquawelle
 - Lawine
 - Vielender
 - Hyperstrahl
 - Krabbhammer
 - Funkenflug
 - Eiszahn
 - Eiszeit
 - Nassmacher
 - Aquaknarre
 - Hyperzahn
 - Frostvolt
 - Kalkklinge

132 Ditto ->  (no evolution)
HP  48 
ATK 48 
DEF 48 
SPA 48 
SPD 48 
SPE 48 
Level 1 : Klingensturm
Level 1 : Sternschauer
Level 1 : Nassschweif
Level 1 : Gegenstoß

133 Evoli -> Folipurba
HP  55 
ATK 55 
DEF 50 
SPA 45 
SPD 65 
SPE 55 
Level 1 : Hornattacke
Level 1 : Risikotackle
Level 1 : Kopfnuss
Level 1 : Schemenkraft
Level 5 : Frostvolt
Level 9 : Heimzahlung
Level 13: Fauna-Statue
Level 17: Meteorologe
Level 21: Superzahn
Level 25: Tackle
Level 29: Eissturm
Level 33: Techblaster
Level 37: Urgesang
Level 41: Feuersäulen
Level 45: Feuerschlag
Egg Moves:
 - Hyperzahn
 - Sanctoklinge
 - Schlitzer
 - Steinhagel
 - Klingensturm
 - Ladestrahl
 - Geschwätz
 - Biss
 - Psychokinese
 - Fuchtler
 - Irrschlag
 - Intensität
 - Psycho-Plus

134 Aquana ->  (no evolution)
HP  130
ATK 65 
DEF 60 
SPA 110
SPD 95 
SPE 65 
Level 1 : Urteilskraft
Level 1 : Raumschlag
Level 1 : Nietenranke
Level 1 : Siedewasser
Level 5 : Psychostoß
Level 9 : Wandler
Level 13: Geschwätz
Level 17: Aquawelle
Level 21: Aufruhr
Level 25: Flammenrad
Level 29: Kalkklinge
Level 33: Kugelsaat
Level 37: Whirlpool
Level 41: Fontränen
Level 45: Schädelwumme

135 Blitza ->  (no evolution)
HP  65 
ATK 65 
DEF 60 
SPA 110
SPD 95 
SPE 130
Level 1 : Donner
Level 1 : Siedewasser
Level 1 : Nahkampf
Level 1 : Ladungsstoß
Level 5 : Antik-Kraft
Level 9 : Ladestrahl
Level 13: Schockwelle
Level 17: Voltwechsel
Level 21: Donnerschlag
Level 25: Raumschlag
Level 29: Gigasauger
Level 33: Karateschlag
Level 37: Laubklinge
Level 41: Blitzschlag
Level 45: Kehrtwende

136 Flamara ->  (no evolution)
HP  65 
ATK 130
DEF 60 
SPA 95 
SPD 110
SPE 65 
Level 1 : Feuersturm
Level 1 : Meteorologe
Level 1 : Finte
Level 1 : Flammenwurf
Level 5 : Holzhammer
Level 9 : Geschwätz
Level 13: Flammenblitz
Level 17: Aquahaubitze
Level 21: Inferno
Level 25: Funkenflug
Level 29: Zauberblatt
Level 33: Hitzekoller
Level 37: Eruption
Level 41: Mülltreffer
Level 45: Vergeltung

137 Porygon -> Porygon2
HP  65 
ATK 60 
DEF 70 
SPA 85 
SPD 75 
SPE 40 
Level 1 : Orkan
Level 1 : Grasmixer
Level 1 : Kanon
Level 1 : Zermalmklaue
Level 7 : Aquawelle
Level 12: Triplette
Level 18: Megakick
Level 23: Irrschlag
Level 29: Drachenpuls
Level 34: Klingensturm
Level 40: Beerenkräfte
Level 45: Barriere
Level 51: Hyperstrahl
Level 56: Ladungsstoß
Level 62: Steinkante

138 Amonitas -> Amoroso
HP  35 
ATK 40 
DEF 100
SPA 90 
SPD 55 
SPE 35 
Level 1 : Hitzewelle
Level 1 : Fontränen
Level 1 : Beerenkräfte
Level 1 : Aufruhr
Level 7 : Blubbstrahl
Level 10: Nachthieb
Level 16: Feuersäulen
Level 19: Ampelleuchte
Level 25: V-Generator
Level 28: Lake
Level 34: Katapult
Level 37: Bauchtrommel
Level 43: Feuerschlag
Level 46: Aquahaubitze
Level 52: Eisspeer
Level 55: Feuerreigen
Egg Moves:
 - Schlammbad
 - Blättersturm
 - Turbotempo
 - Felswurf
 - Läuterfeuer
 - Lake
 - Rundumschutz
 - Steinwurf
 - Drachenrute
 - Aquahaubitze
 - Flammenball
 - Stampfer
 - Juwelenkraft

139 Amoroso ->  (no evolution)
HP  70 
ATK 60 
DEF 125
SPA 115
SPD 70 
SPE 55 
Level 1 : Scheinwerfer
Level 1 : Katapult
Level 1 : Unheilböen
Level 1 : Flammensturm
Level 7 : Mimikry
Level 10: Antik-Kraft
Level 16: Wassersäulen
Level 19: Mystoschwert
Level 25: Feuerodem
Level 28: Felswurf
Level 34: Hammerarm
Level 37: Siedewasser
Level 40: Rundumschutz
Level 48: Aquawelle
Level 56: Juwelenkraft
Level 67: Akrobatik
Level 75: Läuterfeuer

140 Kabuto -> Kabutops
HP  30 
ATK 80 
DEF 90 
SPA 55 
SPD 45 
SPE 55 
Level 1 : Klammer
Level 1 : Schlagbohrer
Level 1 : Kalkklinge
Level 1 : Juwelenkraft
Level 6 : Lake
Level 11: Krabbhammer
Level 16: Klikkdiskus
Level 21: Seitentausch
Level 26: Urgesang
Level 31: Gegenstoß
Level 36: Erdkräfte
Level 41: Dunkelklaue
Level 46: Ladungsstoß
Level 51: Antik-Kraft
Egg Moves:
 - Schaufler
 - Wassersäulen
 - Wankelstrahl
 - Blattgeißel
 - Luftstoß
 - Kalkklinge
 - Samenbomben
 - Verfolgung
 - Juwelenkraft
 - Giftzahn
 - Aquahaubitze

141 Kabutops ->  (no evolution)
HP  60 
ATK 115
DEF 105
SPA 65 
SPD 70 
SPE 80 
Level 1 : Felswurf
Level 1 : Schlagbefehl
Level 1 : Krabbhammer
Level 1 : Steinhagel
Level 1 : Antik-Kraft
Level 6 : Schattenstoß
Level 11: Walzer
Level 16: Nassschweif
Level 21: Pflanzsäulen
Level 26: Fontränen
Level 31: Hyperstrahl
Level 36: Psystrahl
Level 40: Funkensprung
Level 45: Hydropumpe
Level 54: Morgengrauen
Level 63: Ladestrahl
Level 72: Juwelenkraft

142 Aerodactyl ->  (no evolution)
HP  80 
ATK 105
DEF 65 
SPA 60 
SPD 75 
SPE 130
Level 1 : Antik-Kraft
Level 1 : Geschwätz
Level 1 : Katapult
Level 1 : Flammenrad
Level 1 : Flügelschlag
Level 1 : Sturzflug
Level 1 : Felswurf
Level 9 : Fegekick
Level 17: Steinhagel
Level 25: Dornkanone
Level 33: Eiszahn
Level 41: Morgengrauen
Level 49: Pflücker
Level 57: Turbotempo
Level 65: Kreuzhieb
Level 73: Nitroladung
Level 81: Charme
Egg Moves:
 - Kopfnuss
 - Urgesang
 - Juwelenkraft
 - Steinkante
 - Traumfresser
 - Steinhagel
 - Laubklinge
 - Feuerzahn
 - Draco Meteor

143 Relaxo ->  (no evolution)
HP  160
ATK 110
DEF 65 
SPA 65 
SPD 110
SPE 30 
Level 1 : Schemenkraft
Level 1 : Schlitzer
Level 1 : Blockbefehl
Level 1 : Turmkick
Level 4 : Urgesang
Level 9 : Mülltreffer
Level 12: Fuchtler
Level 17: Hyperzahn
Level 20: Zermalmklaue
Level 25: Magnetbombe
Level 28: Schallwelle
Level 28: Finsteraura
Level 33: Standpauke
Level 36: Bezirzer
Level 41: Bodyslam
Level 44: Itemsperre
Level 49: Dornkanone
Level 52: Willensleser
Level 57: Blitz
Egg Moves:
 - Heimzahlung
 - Aufruhr
 - Feuerodem
 - Sprungkick
 - Kratzer
 - Stakkato
 - Flügelschlag
 - Urteilskraft
 - Schallwelle
 - Doppelschlag

144 Arktos ->  (no evolution)
HP  90 
ATK 85 
DEF 100
SPA 95 
SPD 125
SPE 85 
Level 1 : Orkan
Level 1 : Eisspeer
Level 1 : Vergeltung
Level 1 : Windschnitt
Level 8 : Klammer
Level 15: Konfusion
Level 22: Kreuzdonner
Level 29: Daunenreigen
Level 36: Eishieb
Level 43: Spukball
Level 50: Explosion
Level 57: Sonnentag
Level 64: Geschwätz
Level 71: Blizzard
Level 78: Flügelschlag
Level 85: Gifthieb
Level 92: Nachtflut

145 Zapdos ->  (no evolution)
HP  90 
ATK 90 
