Randomizer Version: 4.6.0
Random Seed: 58742429271623
Settings String: 321aRgEejHAAnkCcwGyvBCeAxliMgMAFAA9CQABugAAAAAAAgCI5ATkzKcJCTIHBwTkUQUQCVBva2Vtb24gWaOSWAfjwziK

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
SPA 50 
SPD 77 
SPE 78 
Level 1 : Sand Tomb
Level 1 : Kinesis
Level 1 : Morning Sun
Level 1 : Charge Beam
Level 1 : Mud Shot
Level 1 : Chip Away
Level 1 : Bone Rush
Level 7 : Land’s Wrath
Level 13: Thousand Arrows
Level 15: Thunderbolt
Level 18: Earth Power
Level 20: Thousand Waves
Level 26: Psycho Shift
Level 31: Earthquake
Level 37: Dynamic Punch
Level 42: Steam Eruption
Level 48: Ingrain
Level 53: Solar Beam
Level 57: Hydro Cannon
Level 60: Eruption

661 Fletchling -> Fletchinder
HP  45 
ATK 50 
DEF 43 
SPA 40 
SPD 38 
SPE 62 
Level 1 : Rock Throw
Level 1 : Flower Shield
Level 1 : Crush Grip
Level 1 : Acrobatics
Level 6 : Aerial Ace
Level 10: Chatter
Level 13: Scald
Level 16: Dual Chop
Level 21: Dragon Pulse
Level 25: Blaze Kick
Level 29: Gear Grind
Level 34: Aeroblast
Level 39: Hurricane
Level 41: Flare Blitz
Level 45: Head Charge
Level 48: Defog
Egg Moves:
 - Dragon Breath
 - Razor Shell
 - Smack Down

662 Fletchinder -> Talonflame
HP  62 
ATK 73 
DEF 55 
SPA 56 
SPD 52 
SPE 84 
Level 1 : Flame Charge
Level 1 : Incinerate
Level 1 : Chatter
Level 1 : Fire Fang
Level 6 : Chip Away
Level 10: Flamethrower
Level 13: Attack Order
Level 16: Crabhammer
Level 17: Hurricane
Level 25: Fire Blast
Level 27: Mega Kick
Level 31: Brave Bird
Level 38: Low Kick
Level 42: Leaf Storm
Level 46: Overheat
Level 51: Teeter Dance
Level 55: Light of Ruin

663 Talonflame ->  (no evolution)
HP  78 
ATK 81 
DEF 71 
SPA 74 
SPD 69 
SPE 126
Level 1 : Peck
Level 1 : Fire Spin
Level 1 : Incinerate
Level 1 : Spike Cannon
Level 6 : Chatter
Level 10: Fire Fang
Level 13: Thunder Punch
Level 16: Lava Plume
Level 17: Oblivion Wing
Level 25: Cross Chop
Level 27: Sacred Fire
Level 31: Jump Kick
Level 39: Fire Blast
Level 44: Hurricane
Level 49: Whirlwind
Level 55: Volt Tackle
Level 60: Eruption
Level 64: V-create

664 Scatterbug -> Spewpa
HP  38 
ATK 35 
DEF 40 
SPA 27 
SPD 25 
SPE 35 
Level 1 : Constrict
Level 1 : Smack Down
Level 1 : Drill Run
Level 1 : Attack Order
Level 6 : Thunder
Level 15: Bolt Strike
Egg Moves:
 - Sand Tomb
 - Giga Impact
 - Bug Bite

665 Spewpa -> Vivillon
HP  45 
ATK 22 
DEF 60 
SPA 27 
SPD 30 
SPE 29 
Level 1 : Struggle Bug
Level 1 : Silver Wind
Level 1 : Light Screen
Level 1 : Steamroller
Level 9 : X-Scissor

666 Vivillon ->  (no evolution)
HP  80 
ATK 52 
DEF 50 
SPA 90 
SPD 50 
SPE 89 
Level 1 : Struggle Bug
Level 1 : Bug Bite
Level 1 : Vital Throw
Level 1 : Aura Sphere
Level 1 : Bug Buzz
Level 1 : Hyper Voice
Level 12: Uproar
Level 17: Rock Climb
Level 21: Fusion Bolt
Level 25: Fusion Flare
Level 31: Parting Shot
Level 35: Volt Tackle
Level 41: Glare
Level 45: Megahorn
Level 50: Rage Powder
Level 55: Bolt Strike

667 Litleo -> Pyroar
HP  62 
ATK 50 
DEF 58 
SPA 73 
SPD 54 
SPE 72 
Level 1 : Mach Punch
Level 1 : Flame Charge
Level 1 : Mud Shot
Level 1 : Shock Wave
Level 5 : Flame Wheel
Level 8 : Hidden Power
Level 11: Swift
Level 15: Brick Break
Level 20: Oblivion Wing
Level 23: Soak
Level 28: Blaze Kick
Level 33: Heat Wave
Level 36: Sacred Fire
Level 39: Hydro Pump
Level 43: Overheat
Level 46: Giga Impact
Level 50: Eruption
Egg Moves:
 - Toxic
 - Dragon Pulse
 - Mud Shot
 - Mat Block

668 Pyroar ->  (no evolution)
HP  86 
ATK 68 
DEF 72 
SPA 109
SPD 66 
SPE 106
Level 1 : Flame Charge
Level 1 : Magical Leaf
Level 1 : Flame Wheel
Level 1 : Round
Level 5 : Mystical Fire
Level 8 : Conversion
Level 11: Volt Switch
Level 15: Spore
Level 20: Thunder Punch
Level 23: Fire Pledge
Level 28: Metal Burst
Level 33: Blaze Kick
Level 38: Fusion Flare
Level 42: Magma Storm
Level 48: Overheat
Level 51: Leaf Storm
Level 57: Giga Impact

669 Flabébé -> Floette
HP  44 
ATK 38 
DEF 39 
SPA 61 
SPD 79 
SPE 42 
Level 1 : Draining Kiss
Level 1 : Spore
Level 1 : Snarl
Level 1 : Pluck
Level 6 : Beat Up
Level 10: Bite
Level 15: Shadow Punch
Level 20: Assurance
Level 22: Volt Switch
Level 24: Freeze-Dry
Level 28: Flower Shield
Level 33: Dazzling Gleam
Level 37: Play Rough
Level 41: Moonblast
Level 45: Overheat
Level 48: Light of Ruin
Egg Moves:
 - Play Rough
 - Harden
 - Dazzling Gleam

670 Floette -> Florges
HP  54 
ATK 45 
DEF 47 
SPA 75 
SPD 98 
SPE 52 
Level 1 : Draining Kiss
Level 1 : Icy Wind
Level 1 : Force Palm
Level 1 : Shock Wave
Level 6 : Flame Burst
Level 10: Aura Sphere
Level 15: Dazzling Gleam
Level 20: Play Rough
Level 25: Charm
Level 27: Moonblast
Level 33: Hammer Arm
Level 38: Brave Bird
Level 43: Flower Shield
Level 46: Outrage
Level 51: Light of Ruin
Level 58: Baby-Doll Eyes

671 Florges ->  (no evolution)
HP  78 
ATK 65 
DEF 68 
SPA 112
SPD 154
SPE 75 
Level 1 : Twineedle
Level 1 : Comet Punch
Level 1 : Pluck
Level 1 : Thief
Level 1 : Chatter
Level 1 : Psybeam
Level 1 : Bone Rush
Level 1 : Dazzling Gleam
Level 1 : Play Rough
Level 1 : Baby-Doll Eyes
Level 1 : Moonblast
Level 1 : Sacred Fire

672 Skiddo -> Gogoat
HP  66 
ATK 65 
DEF 48 
SPA 62 
SPD 57 
SPE 52 
Level 1 : Barrage
Level 1 : Synthesis
Level 1 : Razor Leaf
Level 1 : Swift
Level 7 : Bite
Level 9 : Vital Throw
Level 12: Horn Leech
Level 13: Bullet Seed
Level 16: Forest’s Curse
Level 20: Dual Chop
Level 22: Scald
Level 26: Dazzling Gleam
Level 30: Grass Pledge
Level 34: Hyper Voice
Level 38: Thousand Waves
Level 42: Magma Storm
Level 45: Power Whip
Level 50: Seed Flare
Egg Moves:
 - Wood Hammer
 - Leaf Blade
 - Gear Grind

673 Gogoat ->  (no evolution)
HP  123
ATK 100
DEF 62 
SPA 97 
SPD 81 
SPE 68 
Level 1 : Mega Drain
Level 1 : Smack Down
Level 1 : Razor Leaf
Level 1 : Electroweb
Level 7 : Shock Wave
Level 9 : Leaf Tornado
Level 12: Giga Drain
Level 13: Pin Missile
Level 16: Bullet Seed
Level 20: Seed Bomb
Level 22: Shadow Ball
Level 26: Leaf Blade
Level 30: Leech Seed
Level 34: Meteor Mash
Level 40: Fusion Flare
Level 47: Solar Beam
Level 55: Double-Edge
Level 58: Power Whip
Level 60: Petal Dance
Level 65: Overheat

674 Pancham -> Pangoro
HP  67 
ATK 82 
DEF 62 
SPA 46 
SPD 48 
SPE 43 
Level 1 : Smog
Level 1 : Power-Up Punch
Level 1 : Assurance
Level 1 : Frost Breath
Level 7 : Thunder Fang
Level 10: Aura Sphere
Level 12: Secret Sword
Level 15: Dragon Pulse
Level 20: Low Kick
Level 25: Flamethrower
Level 27: Attack Order
Level 33: Jump Kick
Level 39: Hammer Arm
Level 42: Gear Grind
Level 45: Close Combat
Level 48: Focus Blast
Egg Moves:
 - Focus Blast
 - Rolling Kick
 - Karate Chop
 - Double Kick
 - Aerial Ace

675 Pangoro ->  (no evolution)
HP  95 
ATK 124
DEF 78 
SPA 69 
SPD 71 
SPE 58 
Level 1 : Power-Up Punch
Level 1 : Payback
Level 1 : Tackle
Level 1 : Thief
Level 7 : Force Palm
Level 10: Rock Tomb
Level 12: Double Kick
Level 15: Aerial Ace
Level 20: Hone Claws
Level 25: Rock Blast
Level 27: Aura Sphere
Level 35: Crunch
Level 42: Dark Pulse
Level 45: Secret Sword
Level 48: Protect
Level 52: Thousand Waves
Level 57: Close Combat
Level 65: Outrage
Level 70: Eruption

676 Furfrou ->  (no evolution)
HP  75 
ATK 80 
DEF 60 
SPA 65 
SPD 90 
SPE 102
Level 1 : Wrap
Level 1 : Weather Ball
Level 1 : Smack Down
Level 1 : Vice Grip
Level 5 : Sky Drop
Level 9 : Hidden Power
Level 12: Slash
Level 15: Relic Song
Level 22: Bone Rush
Level 27: Power Split
Level 33: Body Slam
Level 35: Sludge Bomb
Level 38: Howl
Level 42: Egg Bomb
Level 48: Focus Blast
Egg Moves:
 - Celebrate
 - Scary Face
 - Mega Kick
 - Razor Wind
 - Razor Shell

677 Espurr -> Meowstic
HP  62 
ATK 48 
DEF 54 
SPA 63 
SPD 60 
SPE 68 
Level 1 : Psycho Cut
Level 1 : Psyshock
Level 1 : Fire Pledge
Level 1 : Hyperspace Hole
Level 5 : Psychic
Level 9 : Searing Shot
Level 13: Power Swap
Level 17: Psystrike
Level 19: Techno Blast
Level 22: V-create
Level 25: Electrify
Egg Moves:
 - Whirlpool
 - Lunar Dance
 - Confusion
 - Secret Power

678 Meowstic ->  (no evolution)
HP  74 
ATK 48 
DEF 76 
SPA 83 
SPD 81 
SPE 104
Level 1 : Confusion
Level 1 : Payback
Level 1 : Snarl
Level 1 : Heart Stamp
Level 1 : Cross Poison
Level 5 : Secret Power
Level 9 : Smelling Salts
Level 13: Psycho Cut
Level 17: Freeze-Dry
Level 19: Luster Purge
Level 22: Psyshock
Level 25: Lunar Dance
Level 28: Razor Wind
Level 31: Wonder Room
Level 35: Aura Sphere
Level 40: Blaze Kick
Level 43: Uproar
Level 45: Psystrike
Level 48: Inferno
Level 50: Ice Burn
Level 53: Eruption

679 Honedge -> Doublade
HP  45 
ATK 80 
DEF 100
SPA 35 
SPD 37 
SPE 28 
Level 1 : Weather Ball
Level 1 : Mud Sport
Level 1 : Magnet Bomb
Level 1 : Ominous Wind
Level 5 : Shadow Claw
Level 8 : Charm
Level 13: Shadow Ball
Level 18: Confuse Ray
Level 20: Hyper Fang
Level 22: Psychic
Level 26: Trick-or-Treat
Level 29: Gear Grind
Level 32: Gastro Acid
Level 35: Shadow Force
Level 39: Bolt Strike
Level 42: Sky Attack
Level 47: Eruption
Egg Moves:
 - Defense Curl
 - Shadow Claw
 - Rock Wrecker
 - Discharge

680 Doublade -> Aegislash
HP  59 
ATK 110
DEF 150
SPA 45 
SPD 49 
SPE 35 
Level 1 : Wonder Room
Level 1 : Metal Claw
Level 1 : Ominous Wind
Level 1 : Hex
Level 5 : U-turn
Level 8 : Healing Wish
Level 13: Shadow Claw
Level 18: Drain Punch
Level 20: Crush Claw
Level 22: Rock Blast
Level 26: Iron Head
Level 29: Flash Cannon
Level 32: Phantom Force
Level 36: Jump Kick
Level 41: Hurricane
Level 45: Spite
Level 51: Nightmare

681 Aegislash ->  (no evolution)
HP  60 
ATK 50 
DEF 150
SPA 50 
SPD 150
SPE 60 
Level 1 : Metal Claw
Level 1 : Ominous Wind
Level 1 : Swift
Level 1 : Bubble Beam
Level 1 : Shadow Claw
Level 1 : Aura Sphere
Level 1 : Flash Cannon
Level 1 : Spite
Level 1 : Drill Run
Level 1 : Egg Bomb
Level 1 : Double Team
Level 1 : Seed Flare
Level 1 : Hydro Cannon
Level 1 : Eruption

682 Spritzee -> Aromatisse
HP  78 
ATK 52 
DEF 60 
SPA 63 
SPD 65 
SPE 23 
Level 1 : Moonlight
Level 1 : Disarming Voice
Level 1 : Fairy Wind
Level 1 : Draining Kiss
Level 6 : Storm Throw
Level 8 : Magnet Bomb
Level 13: Fire Fang
Level 17: X-Scissor
Level 21: Dazzling Gleam
Level 25: Blaze Kick
Level 29: Play Rough
Level 31: Moonblast
Level 35: Hurricane
Level 38: Seed Flare
Level 42: Mega Kick
Level 44: Psycho Boost
Level 48: Geomancy
Level 50: Light of Ruin
Egg Moves:
 - Morning Sun
 - Moonblast
 - Smack Down
 - Confuse Ray

683 Aromatisse ->  (no evolution)
HP  101
ATK 72 
DEF 72 
SPA 99 
SPD 89 
SPE 29 
Level 1 : Fairy Wind
Level 1 : Disarming Voice
Level 1 : Draining Kiss
Level 1 : Flame Wheel
Level 6 : Wing Attack
Level 8 : Leaf Tornado
Level 13: Psycho Cut
Level 17: Fire Pledge
Level 21: Dazzling Gleam
Level 25: Play Rough
Level 29: Fairy Lock
Level 31: Baby-Doll Eyes
Level 35: Aqua Tail
Level 38: Leaf Blade
Level 42: Thousand Waves
Level 44: Moonblast
Level 48: Flare Blitz
Level 53: Bolt Strike
Level 57: Light of Ruin
Level 64: Ice Burn

684 Swirlix -> Slurpuff
HP  62 
ATK 48 
DEF 66 
SPA 59 
SPD 57 
SPE 49 
Level 1 : Bullet Punch
Level 1 : Fairy Wind
Level 1 : Rock Throw
Level 1 : Draining Kiss
Level 5 : Sweet Kiss
Level 8 : Covet
Level 10: Thunder Fang
Level 13: Aurora Beam
Level 17: Razor Shell
Level 21: Moonlight
Level 26: Dazzling Gleam
Level 31: Lava Plume
Level 36: Water Pledge
Level 41: Play Rough
Level 45: Aqua Tail
Level 49: Moonblast
Level 58: Hydro Pump
Level 67: Light of Ruin
Egg Moves:
 - Thrash
 - Flower Shield
 - Roar of Time
 - Uproar

685 Slurpuff ->  (no evolution)
HP  82 
ATK 80 
DEF 86 
SPA 85 
SPD 75 
SPE 72 
Level 1 : Triple Kick
Level 1 : Disarming Voice
Level 1 : Dragon Breath
Level 1 : Silver Wind
Level 5 : Heart Stamp
Level 8 : Sludge
Level 10: Low Sweep
Level 13: Pin Missile
Level 17: Dazzling Gleam
Level 21: Thunderbolt
Level 26: Attack Order
Level 31: Misty Terrain
Level 36: Play Rough
Level 41: Moonblast
Level 45: Aeroblast
Level 49: Magnitude
Level 58: Magma Storm
Level 67: Light of Ruin

686 Inkay -> Malamar
HP  53 
ATK 54 
DEF 53 
SPA 37 
SPD 46 
SPE 45 
Level 1 : Stored Power
Level 1 : Payback
Level 1 : Covet
Level 1 : Pluck
Level 4 : Water Pulse
Level 8 : Yawn
Level 12: Bite
Level 13: Psybeam
Level 15: Glaciate
Level 18: Psycho Cut
Level 21: Chip Away
Level 23: Ice Punch
Level 27: Thunder Punch
Level 31: Seed Bomb
Level 35: Zen Headbutt
Level 39: Iron Head
Level 43: Night Daze
Level 46: Take Down
Level 48: Psychic
Egg Moves:
 - Solar Beam
 - Hydro Pump
 - Night Daze
 - Thunderbolt
 - Drill Run

687 Malamar ->  (no evolution)
HP  86 
ATK 92 
DEF 88 
SPA 68 
SPD 75 
SPE 73 
Level 1 : Fairy Wind
Level 1 : Payback
Level 1 : Snarl
Level 1 : Razor Leaf
Level 1 : Bite
Level 4 : Pluck
Level 8 : Assurance
Level 12: Knock Off
Level 13: Cross Poison
Level 15: Smelling Salts
Level 18: Bullet Seed
Level 21: Lava Plume
Level 23: Dark Pulse
Level 27: Fire Pledge
Level 31: Night Daze
Level 35: Parting Shot
Level 39: Wild Charge
Level 43: Psychic
Level 46: Sacred Fire
Level 48: Psycho Boost

688 Binacle -> Barbaracle
HP  42 
ATK 52 
DEF 67 
SPA 39 
SPD 56 
SPE 50 
Level 1 : Fury Attack
Level 1 : Bite
Level 1 : Ancient Power
Level 1 : Leaf Tornado
Level 4 : Double Hit
Level 7 : Rock Blast
Level 10: Sandstorm
Level 13: Dive
Level 18: Mega Punch
Level 20: Power Gem
Level 24: Psywave
Level 28: Seed Bomb
Level 32: Sludge Bomb
Level 37: Muddy Water
Level 41: Diamond Storm
Level 45: Freeze Shock
Level 49: Rock Wrecker
Egg Moves:
 - Power-Up Punch
 - Rock Tomb
 - Power Gem
 - Psycho Boost

689 Barbaracle ->  (no evolution)
HP  72 
ATK 105
DEF 115
SPA 54 
SPD 86 
SPE 68 
Level 1 : Rollout
Level 1 : Vice Grip
Level 1 : Fury Swipes
Level 1 : Round
Level 1 : Ancient Power
Level 4 : Chatter
Level 7 : Steamroller
Level 10: Smelling Salts
Level 13: Rock Blast
Level 18: Magnet Rise
Level 20: Hyper Fang
Level 24: Muddy Water
Level 28: Crabhammer
Level 32: Dragon Rush
Level 37: Psywave
Level 44: Bide
Level 48: Diamond Storm
Level 55: Hydro Cannon
Level 60: Giga Impact
Level 65: Rock Wrecker

690 Skrelp -> Dragalge
HP  50 
ATK 60 
DEF 60 
SPA 60 
SPD 60 
SPE 30 
Level 1 : Icy Wind
Level 1 : Needle Arm
Level 1 : Round
Level 1 : Hex
Level 5 : Toxic Spikes
Level 9 : Sludge
Level 12: Giga Drain
Level 15: Power Gem
Level 19: Dive
Level 23: Switcheroo
Level 25: Double Team
Level 28: Thousand Arrows
Level 32: Spacial Rend
Level 35: Belch
Level 38: Zap Cannon
Level 42: Skull Bash
Level 49: Thunder Wave
Egg Moves:
 - Assurance
 - Acid Armor
 - Water Sport
 - Sludge
 - Poison Jab

691 Dragalge ->  (no evolution)
HP  65 
ATK 75 
DEF 90 
SPA 97 
SPD 123
SPE 44 
Level 1 : Poison Tail
Level 1 : Clear Smog
Level 1 : Gastro Acid
Level 1 : Metal Claw
Level 1 : Dragon Breath
Level 5 : Dragon Tail
Level 9 : Avalanche
Level 12: Dual Chop
Level 15: Poison Jab
Level 19: Hyperspace Hole
Level 23: Dragon Dance
Level 25: Dragon Pulse
Level 28: Body Slam
Level 32: Petal Blizzard
Level 35: Moonblast
Level 38: Spacial Rend
Level 42: Blizzard
Level 53: Draco Meteor
Level 59: Blast Burn
Level 67: Defense Curl

692 Clauncher -> Clawitzer
HP  50 
ATK 53 
DEF 62 
SPA 58 
SPD 63 
SPE 44 
Level 1 : Brine
Level 1 : Power Trick
Level 1 : Venoshock
Level 1 : Cross Poison
Level 7 : Signal Beam
Level 9 : Water Sport
Level 12: Psyshock
Level 16: Dive
Level 20: Psychic
Level 25: Aqua Tail
Level 30: Steam Eruption
Level 34: Brave Bird
Level 39: Boomburst
Level 43: Ice Burn
Level 48: Frenzy Plant
Egg Moves:
 - Withdraw
 - Headbutt
 - Secret Power
 - Rain Dance
 - Water Pulse

693 Clawitzer ->  (no evolution)
HP  71 
ATK 73 
DEF 88 
SPA 120
SPD 89 
SPE 59 
Level 1 : Flame Charge
Level 1 : Aqua Ring
Level 1 : Poison Tail
Level 1 : Bubble Beam
Level 1 : Razor Shell
Level 1 : Fire Punch
Level 7 : Dive
Level 9 : Scald
Level 12: Aqua Tail
Level 16: Muddy Water
Level 20: Attack Order
Level 25: Flamethrower
Level 30: Sludge Wave
Level 34: Gear Grind
Level 42: Steam Eruption
Level 47: Fire Blast
Level 53: Seed Flare
Level 57: Techno Blast
Level 63: Overheat
Level 67: Head Smash

694 Helioptile -> Heliolisk
HP  44 
ATK 38 
DEF 33 
SPA 61 
SPD 43 
SPE 70 
Level 1 : Parabolic Charge
Level 1 : Charge Beam
Level 1 : Hidden Power
Level 1 : Dragon Breath
Level 6 : Volt Switch
Level 11: Wake-Up Slap
Level 13: Signal Beam
Level 17: Water Pledge
Level 22: Seed Bomb
Level 25: Sacred Fire
Level 31: Thunder
Level 35: Volt Tackle
Level 40: Blue Flare
Level 45: Charge
Level 49: Psycho Boost
Egg Moves:
 - Mega Punch
 - Psystrike
 - Metal Burst
 - Thunderbolt

695 Heliolisk ->  (no evolution)
HP  62 
ATK 55 
DEF 52 
SPA 109
SPD 94 
SPE 109
Level 1 : Tackle
Level 1 : Swords Dance
Level 1 : Charge Beam
Level 1 : Thunder Punch
Level 1 : Magma Storm
Level 1 : Dark Void
Level 1 : Judgment

696 Tyrunt -> Tyrantrum
HP  58 
ATK 89 
DEF 77 
SPA 45 
SPD 45 
SPE 48 
Level 1 : Teleport
Level 1 : Rollout
Level 1 : Smack Down
Level 1 : Mud Shot
Level 6 : Dragon Tail
Level 10: Wing Attack
Level 12: Rock Tomb
Level 15: Venoshock
Level 17: Steel Wing
Level 20: Freeze-Dry
Level 26: Rock Slide
Level 30: Lava Plume
Level 34: Dual Chop
Level 37: Spacial Rend
Level 40: Outrage
Level 44: High Jump Kick
Level 49: Head Smash
Egg Moves:
 - Dragon Tail
 - Crush Claw
 - Ice Fang
 - Chip Away
 - Flame Charge
 - Head Smash
 - Ancient Power

697 Tyrantrum ->  (no evolution)
HP  82 
ATK 121
DEF 119
SPA 69 
SPD 59 
SPE 71 
Level 1 : Karate Chop
Level 1 : Metal Claw
Level 1 : Rock Throw
Level 1 : Vice Grip
Level 6 : Mud Shot
Level 10: Icy Wind
Level 12: Dragon Tail
Level 15: Ancient Power
Level 17: Circle Throw
Level 20: Crush Claw
Level 26: Dragon Claw
Level 30: Thousand Waves
Level 34: Flare Blitz
Level 37: Power Whip
Level 42: Outrage
Level 47: Cotton Spore
Level 53: Petal Dance
Level 58: Head Smash
Level 68: Rock Wrecker
Level 75: Eerie Impulse

698 Amaura -> Aurorus
HP  77 
ATK 59 
DEF 50 
SPA 67 
SPD 63 
SPE 46 
Level 1 : Heart Stamp
Level 1 : Assurance
Level 1 : Frost Breath
Level 1 : Glaciate
Level 5 : Drain Punch
Level 10: Rock Slide
Level 13: Icicle Spear
Level 15: Super Fang
Level 18: Psyshock
Level 20: Meteor Mash
Level 26: Ice Beam
Level 30: Aqua Tail
Level 34: Stone Edge
Level 38: Aeroblast
Level 41: Blizzard
Level 44: Superpower
Level 47: Ice Burn
Level 50: Low Kick
Level 57: Sandstorm
Level 65: Frenzy Plant
Egg Moves:
 - Icicle Crash
 - Brine
 - Ancient Power
 - Flame Charge
 - String Shot

699 Aurorus ->  (no evolution)
HP  123
ATK 77 
DEF 72 
SPA 99 
SPD 92 
SPE 58 
Level 1 : Ice Shard
Level 1 : Rock Throw
Level 1 : Electroweb
Level 1 : Dragon Tail
Level 5 : Glaciate
Level 10: Haze
Level 13: Ice Fang
Level 15: Freeze-Dry
Level 18: Pin Missile
Level 20: Hyperspace Hole
Level 26: Flamethrower
Level 30: Ice Beam
Level 34: Gyro Ball
Level 38: Cross Chop
Level 43: Diamond Storm
Level 46: Steam Eruption
Level 50: Fire Blast
Level 56: Freeze Shock
Level 63: Hyper Beam
Level 74: Head Smash
Level 77: Night Shade

700 Sylveon ->  (no evolution)
HP  95 
ATK 65 
DEF 65 
SPA 110
SPD 130
SPE 60 
Level 1 : Feather Dance
Level 1 : Acid
Level 1 : Disarming Voice
Level 1 : Metal Claw
Level 5 : Draining Kiss
Level 9 : Hidden Power
Level 13: Poison Jab
Level 17: Moonlight
Level 20: Dazzling Gleam
Level 25: Bug Buzz
Level 29: Play Rough
Level 33: Moonblast
Level 37: Brave Bird
Level 41: Freeze Shock
Level 45: Light of Ruin

701 Hawlucha ->  (no evolution)
HP  78 
ATK 92 
DEF 75 
SPA 74 
SPD 63 
SPE 118
Level 1 : Incinerate
Level 1 : Bulldoze
Level 1 : Retaliate
Level 1 : Signal Beam
Level 4 : Tickle
Level 8 : Crunch
Level 12: Aura Sphere
Level 16: Drill Peck
Level 20: Secret Sword
Level 24: Inferno
Level 28: Sketch
Level 32: Jump Kick
Level 36: Aeroblast
Level 40: Zap Cannon
Level 44: Focus Blast
Level 48: Draco Meteor
Level 55: Ice Burn
Level 60: Hyper Beam
Egg Moves:
 - Giga Drain
 - Wish
 - Charge
 - Overheat
 - Head Smash
 - Vital Throw
 - Pluck

702 Dedenne ->  (no evolution)
HP  67 
ATK 58 
DEF 57 
SPA 81 
SPD 67 
SPE 101
Level 1 : Healing Wish
Level 1 : Rock Smash
Level 1 : Metal Claw
Level 1 : Draining Kiss
Level 7 : Electroweb
Level 11: Dizzy Punch
Level 14: Night Slash
Level 17: Steel Wing
Level 20: Quiver Dance
Level 23: Night Daze
Level 26: Play Rough
Level 30: Wild Charge
Level 31: Heat Wave
Level 34: Moonblast
Level 39: Bonemerang
Level 42: Fusion Bolt
Level 45: Blizzard
Level 50: Wood Hammer
Egg Moves:
 - Moonblast
 - Volt Tackle
 - Thunder Punch
 - Heat Wave

703 Carbink ->  (no evolution)
HP  50 
ATK 50 
DEF 150
SPA 50 
SPD 150
SPE 50 
Level 1 : Fury Cutter
Level 1 : Disarming Voice
