Randomizer Version: 4.6.0
Random Seed: 141708394892133
Settings String: 321aQgEejiDAYYBiQGy0AKeAh8iagfQatA+CQABmgAAAAAAPAyA0NnaeaaJCTIGBQDkEQUQFFBva2Vtb24gUGxhdGludW0gKEcp7r7ouOPDOIo=

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
Level 1 : Zauberblatt
Level 5 : Sternschauer
Level 9 : Kraftwelle
Level 13: Feuerodem
Level 17: Kopfnuss
Level 21: Nachthieb
Level 25: Ampelleuchte
Level 29: Finsteraura
Level 35: Zen-Kopfstoß
Level 41: Blättertanz
Level 47: Psychokinese
Level 53: Schocksamen
Level 59: Solarstrahl
Level 65: Aquahaubitze
Level 71: Fauna-Statue

333 Wablu -> Altaria
HP  45 
ATK 40 
DEF 60 
SPA 40 
SPD 75 
SPE 50 
Level 1 : Bezirzer
Level 1 : Giftzahn
Level 1 : Windschnitt
Level 1 : Flammenrad
Level 5 : Aero-Ass
Level 9 : Pflücker
Level 13: Gigasauger
Level 18: Stampfer
Level 23: Triplette
Level 28: Flammensturm
Level 32: Bohrschnabel
Level 36: Samenbomben
Level 40: Fuchtler
Level 45: Luftstoß
Level 50: Sturzflug
Egg Moves:
 - Sturzflug
 - Klammergriff
 - Hitzekoller
 - Flügelschlag
 - Pflücker
 - Psychoklinge

334 Altaria ->  (no evolution)
HP  75 
ATK 70 
DEF 90 
SPA 70 
SPD 105
SPE 80 
Level 1 : Aufruhr
Level 1 : Feuerodem
Level 1 : Drachentanz
Level 1 : Rückentzug
Level 1 : Pflücker
Level 5 : Weckruf
Level 9 : Aero-Ass
Level 13: Geheimpower
Level 18: Luftschnitt
Level 23: Donnerschlag
Level 28: Laubklinge
Level 32: Eisstrahl
Level 35: Hitzewelle
Level 39: Raumschlag
Level 46: Volttackle
Level 54: Zeitenlärm
Level 62: Hyperstrahl
Level 70: Aquahaubitze

335 Sengo ->  (no evolution)
HP  73 
ATK 115
DEF 60 
SPA 60 
SPD 60 
SPE 90 
Level 1 : Blubber
Level 1 : Aufruhr
Level 1 : Klammer
Level 1 : Lake
Level 5 : Delegator
Level 9 : Stampfer
Level 14: Irrschlag
Level 18: Fassade
Level 22: Zermalmklaue
Level 27: Samenbomben
Level 31: Bohrschnabel
Level 35: Fuchtler
Level 40: Schallwelle
Level 44: Eierbombe
Level 48: Kopfstoß
Level 53: Hyperstrahl
Egg Moves:
 - Meteorologe
 - Funkensprung
 - Eisenschweif
 - Bodyslam
 - Raumschlag
 - Nahkampf
 - Heilung
 - Klammer
 - Eierbombe
 - Lavasturm

336 Vipitis ->  (no evolution)
HP  73 
ATK 100
DEF 60 
SPA 100
SPD 60 
SPE 65 
Level 1 : Kratzer
Level 1 : Giftschweif
Level 1 : Giftzahn
Level 1 : Windschnitt
Level 7 : Biss
Level 10: Schlammbad
Level 16: Lake
Level 19: Giftstreich
Level 25: Taucher
Level 28: Gifthieb
Level 34: Matschbombe
Level 37: Solarstrahl
Level 43: Hydropumpe
Level 46: Mülltreffer
Level 52: Hitzekoller
Level 55: Fontränen
Egg Moves:
 - Eisenschädel
 - Giftzahn
 - Triplette
 - Blättertanz
 - Psyschub
 - Juwelenkraft
 - Holzhammer

337 Lunastein ->  (no evolution)
HP  70 
ATK 55 
DEF 65 
SPA 95 
SPD 85 
SPE 70 
Level 1 : Meteorologe
Level 1 : Lawine
Level 1 : Antik-Kraft
Level 1 : Psystrahl
Level 9 : Steinpolitur
Level 12: Schlammbad
Level 20: Liebreiz
Level 23: Scheinwerfer
Level 31: Lichtkanone
Level 34: Sondersensor
Level 42: Zen-Kopfstoß
Level 45: Aurasphäre
Level 53: Psyschub
Level 56: Felswerfer

338 Sonnfel ->  (no evolution)
HP  70 
ATK 95 
DEF 85 
SPA 55 
SPD 65 
SPE 70 
Level 1 : Steinwurf
Level 1 : Gigasauger
Level 1 : Dunkelklaue
Level 1 : Psychoklinge
Level 9 : Nebelball
Level 12: Giftstreich
Level 20: Steinhagel
Level 23: Schaufler
Level 31: Zen-Kopfstoß
Level 34: Seher
Level 42: Bodyslam
Level 45: Steinkante
Level 53: Mülltreffer
Level 56: Kopfstoß

339 Schmerbe -> Welsar
HP  50 
ATK 48 
DEF 43 
SPA 46 
SPD 41 
SPE 60 
Level 1 : Lehmschuss
Level 1 : Feuerodem
Level 1 : Schockwelle
Level 1 : Aquawelle
Level 6 : Blubbstrahl
Level 6 : Taucher
Level 10: Feuerfeger
Level 14: Nassschweif
Level 18: Erdkräfte
Level 22: Drachenstoß
Level 26: Wuchtschlag
Level 31: Erdbeben
Level 31: Sturzflug
Level 35: Aquahaubitze
Level 39: Fauna-Statue
Level 43: Erholung
Level 47: Zeitenlärm
Egg Moves:
 - Durchbruch
 - Regentanz
 - Taucher
 - Erdkräfte
 - Psychokinese
 - Lehmschuss

340 Welsar ->  (no evolution)
HP  110
ATK 78 
DEF 73 
SPA 76 
SPD 71 
SPE 60 
Level 1 : Klammer
Level 1 : Lehmschuss
Level 1 : Unheilböen
Level 1 : Donnerzahn
Level 1 : Knochenhatz
Level 6 : Zen-Kopfstoß
Level 6 : Taucher
Level 10: Kreideschrei
Level 14: Schaufler
Level 18: Laubklinge
Level 22: Erdkräfte
Level 26: Nassschweif
Level 33: Luftstoß
Level 33: Erdbeben
Level 39: Volttackle
Level 45: Gigastoß
Level 51: Lohekanonade
Level 57: Aquahaubitze

341 Krebscorps -> Krebutack
HP  43 
ATK 80 
DEF 65 
SPA 50 
SPD 35 
SPE 35 
Level 1 : Gegenstoß
Level 1 : Vergeltung
Level 1 : Blubbstrahl
Level 1 : Lake
Level 7 : Schlitzer
Level 10: Überwurf
Level 13: Giftstreich
Level 20: Durchbruch
Level 23: Taucher
Level 26: Nassschweif
Level 32: Erdkräfte
Level 35: Eisstrahl
Level 38: Erdbeben
Level 44: Turmkick
Level 47: Donner
Level 53: Fauna-Statue
Egg Moves:
 - Gewissheit
 - Fontränen
 - Schnapper
 - Nassschweif
 - Hydropumpe
 - Steinkante
 - Taucher

342 Krebutack ->  (no evolution)
HP  63 
ATK 120
DEF 85 
SPA 90 
SPD 55 
SPE 55 
Level 1 : Gegenstoß
Level 1 : Funkensprung
Level 1 : Nachthieb
Level 1 : Donnerschlag
Level 7 : Zermalmklaue
Level 10: Rauchwolke
Level 13: Knirscher
Level 20: Turbotempo
Level 23: Bohrschnabel
Level 26: Taucher
Level 30: Finsteraura
Level 34: Nassschweif
Level 39: Blizzard
Level 44: Schlummerort
Level 52: Megakick
Level 57: Felswerfer
Level 65: Aquahaubitze

343 Puppance -> Lepumentas
HP  40 
ATK 40 
DEF 55 
SPA 40 
SPD 70 
SPE 55 
Level 1 : Sandgrab
Level 1 : Aufruhr
Level 1 : Lehmschuss
Level 1 : Gigasauger
Level 3 : Psychoklinge
Level 5 : Donnerschlag
Level 7 : Ampelleuchte
Level 11: Zen-Kopfstoß
Level 15: Reflektor
Level 19: Schaufler
Level 25: Finsteraura
Level 31: Erdkräfte
Level 37: Psychokinese
Level 45: Erdbeben
Level 53: Knochmerang
Level 61: Solarstrahl
Level 71: Felswerfer

344 Lepumentas ->  (no evolution)
HP  60 
ATK 70 
DEF 105
SPA 70 
SPD 120
SPE 75 
Level 1 : Lehmschuss
Level 1 : Bodyguard
Level 1 : Windschnitt
Level 1 : Schockwelle
Level 3 : Unheilböen
Level 5 : Psystrahl
Level 7 : Schlammbombe
Level 11: Scheinwerfer
Level 15: Samenbomben
Level 19: Triplette
Level 25: Turbotempo
Level 31: Schaufler
Level 36: Blättertanz
Level 40: Erdkräfte
Level 51: Knochmerang
Level 62: Wutanfall
Level 73: Feuersturm
Level 86: Solarstrahl

345 Liliep -> Wielie
HP  66 
ATK 41 
DEF 77 
SPA 61 
SPD 87 
SPE 23 
Level 1 : Walzer
Level 1 : Windschnitt
Level 1 : Rasierblatt
Level 1 : Lawine
Level 8 : Kraftwelle
Level 15: Nietenranke
Level 22: Antik-Kraft
Level 29: Flammensturm
Level 36: Energieball
Level 43: Ladungsstoß
Level 50: Samenbomben
Level 57: Klingensturm
Level 57: Psychokinese
Level 57: Hitzewelle
Level 64: Donner
Egg Moves:
 - Blättertanz
 - Steinkante
 - Dunkelklaue
 - Hyperstrahl
 - Juwelenkraft
 - Schutzschild

346 Wielie ->  (no evolution)
HP  86 
ATK 81 
DEF 97 
SPA 81 
SPD 107
SPE 43 
Level 1 : Giftschweif
Level 1 : Zauberblatt
Level 1 : Antik-Kraft
Level 1 : Donnerzahn
Level 8 : Durchbruch
Level 15: Zermalmklaue
Level 22: Megahieb
Level 29: Energieball
Level 36: Blättertanz
Level 46: Donnerblitz
Level 56: Luftstoß
Level 66: Sternenhieb
Level 66: Vielender
Level 66: Blattgeißel
Level 76: Solarstrahl

347 Anorith -> Armaldo
HP  45 
ATK 95 
DEF 50 
SPA 40 
SPD 50 
SPE 75 
Level 1 : Antik-Kraft
Level 1 : Metallsound
Level 1 : Scheinwerfer
Level 1 : Kehrtwende
Level 7 : Dunkelklaue
Level 13: Giftstreich
Level 19: Feuerschlag
Level 25: Steinhagel
Level 31: Knirscher
Level 37: Samenbomben
Level 43: Fuchtler
Level 49: Steinkante
Level 55: Sturzflug
Level 61: Felswerfer
Egg Moves:
 - Psystrahl
 - Steinhagel
 - Knochmerang
 - Duonadel
 - Nachthieb
 - Silberhauch
 - Blutsauger

348 Armaldo ->  (no evolution)
HP  75 
ATK 125
DEF 100
SPA 70 
SPD 80 
SPE 45 
Level 1 : Steinwurf
Level 1 : Antik-Kraft
Level 1 : Silberhauch
Level 1 : Juwelenkraft
Level 7 : Kehrtwende
Level 13: Kreuzschere
Level 19: Turbotempo
Level 25: Bohrschnabel
Level 31: Übernahme
Level 37: Knochmerang
Level 46: Schocksamen
Level 55: Blattgeißel
Level 67: Vielender
Level 73: Kopfstoß

349 Barschwa -> Milotic
HP  20 
ATK 15 
DEF 20 
SPA 10 
SPD 55 
SPE 80 
Level 1 : Giftschweif
Level 1 : Giftzahn
Level 1 : Taucher
Level 1 : Bodyslam
Level 15: Nassschweif
Level 30: Fontränen
Egg Moves:
 - Eisstrahl
 - Armstoß
 - Aquawelle
 - Lake
 - Taucher
 - Hydropumpe
 - Klingensturm
 - Blubber
 - Risikotackle

350 Milotic ->  (no evolution)
HP  95 
ATK 60 
DEF 79 
SPA 100
SPD 125
SPE 81 
Level 1 : Gigasauger
Level 1 : Zauberblatt
Level 1 : Aquawelle
Level 1 : Riechsalz
Level 5 : Lake
Level 9 : Blubbstrahl
Level 13: Nebelball
Level 17: Finsteraura
Level 21: Drachenklaue
Level 25: Nassschweif
Level 29: Eisenschweif
Level 33: Blitzkanone
Level 37: Hydropumpe
Level 41: Draco Meteor
Level 45: Aquahaubitze
Level 49: Fauna-Statue

351 Formeo ->  (no evolution)
HP  70 
ATK 70 
DEF 70 
SPA 70 
SPD 70 
SPE 70 
Level 1 : Meteorologe
Level 1 : Rasierblatt
Level 1 : Klammer
Level 1 : Sternschauer
Level 10: Kraftreserve
Level 10: Stampfer
Level 10: Eishieb
Level 20: Hyperzahn
Level 20: Urteilskraft
Level 20: Steinkante
Level 30: Hitzekoller
Egg Moves:
 - Wuchtschlag
 - Schlammbad
 - Schlafrede
 - Hyperstrahl
 - Karateschlag
 - Urteilskraft

352 Kecleon ->  (no evolution)
HP  60 
ATK 90 
DEF 70 
SPA 60 
SPD 120
SPE 40 
Level 1 : Mogelhieb
Level 1 : Meteorologe
Level 1 : Aufruhr
Level 1 : Unheilböen
Level 1 : Vergeltung
Level 4 : Irrschlag
Level 7 : Klingensturm
Level 10: Turbotempo
Level 14: Flammensturm
Level 18: Triplette
Level 22: Hitzewelle
Level 27: Urteilskraft
Level 32: Solarstrahl
Level 37: Schemenkraft
Level 43: Abgesang
Level 49: Gigastoß
Level 55: Hyperstrahl
Egg Moves:
 - Sternschauer
 - Lake
 - Giftstreich
 - Urteilskraft
 - Kehrtwende
 - Klingensturm

353 Shuppet -> Banette
HP  44 
ATK 75 
DEF 35 
SPA 63 
SPD 33 
SPE 45 
Level 1 : Steinwurf
Level 1 : Finsterfaust
Level 1 : Unheilböen
Level 1 : Biss
Level 5 : Blubbstrahl
Level 8 : Donnerzahn
Level 13: Rückenwind
Level 16: Dunkelklaue
Level 20: Stahlflügel
Level 23: Energieball
Level 28: Spukball
Level 31: Kreuzschere
Level 35: Eisenschädel
Level 38: Drachenstoß
Level 43: Schemenkraft
Level 46: Draco Meteor
Level 50: Nachtnebel
Egg Moves:
 - Doppelkick
 - Schlummerort
 - Beerenkräfte
 - Nebelball
 - Unheilböen
 - Spukball
 - Finsterfaust
 - Schemenkraft
 - Dunkelklaue

354 Banette ->  (no evolution)
HP  64 
ATK 115
DEF 65 
SPA 83 
SPD 63 
SPE 65 
Level 1 : Bauchtrommel
Level 1 : Schattenstoß
Level 1 : Gegenstoß
Level 1 : Duonadel
Level 8 : Unheilböen
Level 5 : Finsterfaust
Level 13: Antik-Kraft
Level 16: Dunkelklaue
Level 20: Juwelenkraft
Level 23: Kopfnuss
Level 28: Spukball
Level 31: Eisenschädel
Level 35: Schaufler
Level 42: Kreuzschere
Level 51: Schallwelle
Level 58: Erdbeben
Level 66: Schemenkraft

355 Zwirrlicht -> Zwirrklop
HP  20 
ATK 40 
DEF 90 
SPA 30 
SPD 90 
SPE 25 
Level 1 : Eissturm
Level 1 : Bauchtrommel
Level 1 : Biss
Level 1 : Unheilböen
Level 6 : Finsterfaust
Level 9 : Dunkelklaue
Level 14: Donnerschlag
Level 17: Nachtmahr
Level 22: Hyperzahn
Level 25: Spukball
Level 30: Lichtkanone
Level 33: Erdkräfte
Level 38: Schemenkraft
Level 41: Hyperstrahl
Level 46: Gigastoß
Egg Moves:
 - Ladevorgang
 - Blattgeißel
 - Schemenkraft
 - Aero-Ass
 - Steinkante
 - Nachthieb
 - Feuerfeger

356 Zwirrklop -> Zwirrfinst
HP  40 
ATK 70 
DEF 130
SPA 60 
SPD 130
SPE 25 
Level 1 : Blockbefehl
Level 1 : Konfusion
Level 1 : Windschnitt
Level 1 : Unheilböen
Level 1 : Geschwätz
Level 1 : Finsterfaust
Level 1 : Riechsalz
Level 1 : Dunkelklaue
Level 6 : Doppelschlag
Level 9 : Luftschnitt
Level 14: Spukball
Level 17: Eisenschädel
Level 22: Traumfresser
Level 25: Drachenstoß
Level 30: Donner
Level 33: Schocksamen
Level 37: Holzhammer
Level 43: Schemenkraft
Level 51: Blitzkanone
Level 61: Hyperstrahl

357 Tropius ->  (no evolution)
HP  99 
ATK 68 
DEF 83 
SPA 72 
SPD 87 
SPE 51 
Level 1 : Magnetbombe
Level 1 : Pflücker
Level 1 : Flügelschlag
Level 1 : Aero-Ass
Level 7 : Riechsalz
Level 11: Geschwätz
Level 17: Durchbruch
Level 21: Energieball
Level 27: Drachenpuls
Level 31: Erdkräfte
Level 37: Eierbombe
Level 41: Blattgeißel
Level 47: Schocksamen
Level 51: Himmelsfeger
Level 57: Fauna-Statue
Level 61: Schlafpuder
Egg Moves:
 - Feuerodem
 - Ladestrahl
 - Gigasauger
 - Luftstoß
 - Karateschlag
 - Windschnitt
 - Sprungfeder
 - Baumwollsaat
 - Geschwätz

358 Palimpalim ->  (no evolution)
HP  65 
ATK 50 
DEF 70 
SPA 95 
SPD 80 
SPE 65 
Level 1 : Konfusion
Level 1 : Lake
Level 1 : Schlammbad
Level 1 : Dunkelklaue
Level 6 : Sondersensor
Level 9 : Zen-Kopfstoß
Level 14: Psychokinese
Level 17: Nassschweif
Level 22: Gyroball
Level 25: Urteilskraft
Level 30: Blattgeißel
Level 33: Hydropumpe
Level 38: Psyschub
Level 41: Draco Meteor
Level 46: Hitzekoller
Level 49: Fauna-Statue
Egg Moves:
 - Biss
 - Kosmik-Kraft
 - Flammenwurf
 - Psychoklinge
 - Zen-Kopfstoß
 - Aquahaubitze

359 Absol ->  (no evolution)
HP  65 
ATK 130
DEF 60 
SPA 75 
SPD 60 
SPE 75 
Level 1 : Verfolgung
Level 1 : Gewissheit
Level 1 : Aufruhr
Level 1 : Gegenstoß
Level 4 : Aero-Ass
Level 9 : Flammenrad
Level 12: Finte
Level 17: Antik-Kraft
Level 20: Biss
Level 25: Stampfer
Level 28: Aussetzer
Level 33: Nachthieb
Level 36: Eishieb
Level 41: Steinhagel
Level 44: Spukball
Level 49: Finsteraura
Level 52: Tiefschlag
Level 57: Knirscher
Level 60: Aurasphäre
Level 65: Gigastoß
Egg Moves:
 - Finsteraura
 - Drachenklaue
 - Schocksamen
 - Abgesang
 - Giftstreich
 - Strafattacke
 - Donnerblitz
 - Biss
 - Gewissheit
 - Blattgeißel
 - Nachthieb
 - Sturzflug

360 Isso -> Woingenau
HP  95 
ATK 23 
DEF 48 
SPA 23 
SPD 48 
SPE 23 
Level 1 : Silberhauch
Level 1 : Käferbiss
Level 1 : Feuerodem
Level 1 : Sondersensor
Level 15: Energieball
Level 15: Aurasphäre
Level 15: Raumschlag
Level 15: Eisenschweif

361 Schneppke -> Firnontor
HP  50 
ATK 50 
DEF 50 
SPA 50 
SPD 50 
SPE 50 
Level 1 : Eissturm
Level 1 : Lawine
Level 1 : Eiszahn
Level 1 : Aurorastrahl
Level 4 : Dunkelklaue
Level 10: Schlitzer
Level 13: Nachthieb
Level 19: Eishieb
Level 22: Samenbomben
Level 28: Mondschein
Level 31: Eisstrahl
Level 37: Hydropumpe
Level 40: Blizzard
Level 46: Eruption
Egg Moves:
 - Psychoklinge
 - Frostbeule
 - Aurorastrahl
 - Eisstrahl
 - Solarstrahl

362 Firnontor ->  (no evolution)
HP  80 
ATK 80 
DEF 80 
SPA 80 
SPD 80 
SPE 80 
Level 1 : Gegenstoß
Level 1 : Charme
Level 1 : Eissturm
Level 1 : Weckruf
Level 4 : Aquawelle
Level 10: Lawine
Level 13: Dornkanone
Level 19: Eiszahn
Level 22: Geheimpower
Level 28: Dunkelklaue
Level 31: Eishieb
Level 37: Schallwelle
Level 40: Eisstrahl
Level 51: Nahkampf
Level 59: Donner

363 Seemops -> Seejong
HP  70 
ATK 40 
DEF 50 
SPA 55 
SPD 50 
SPE 25 
Level 1 : Eissturm
Level 1 : Aurorastrahl
Level 1 : Eiszahn
Level 1 : Feuerschlag
Level 7 : Knirscher
Level 13: Eisenschädel
Level 19: Frustration
Level 25: Taucher
Level 31: Psychokinese
Level 37: Eisstrahl
Level 37: Regentanz
Level 43: Blizzard
Level 49: Fontränen
Egg Moves:
 - Schlammbad
 - Matschbombe
 - Gesang
 - Klingensturm
 - Flammenrad
 - Geheimpower
 - Klammer
 - Feuerschlag
 - Blizzard

364 Seejong -> Walraisa
HP  90 
ATK 60 
DEF 70 
SPA 75 
SPD 70 
SPE 45 
Level 1 : Ruckzuckhieb
Level 1 : Eissturm
Level 1 : Krafttrick
Level 1 : Aquawelle
Level 7 : Lawine
Level 13: Aurorastrahl
Level 19: Lake
Level 25: Kopfnuss
Level 31: Taucher
Level 32: Lichtkanone
Level 39: Eisstrahl
Level 39: Solarstrahl
Level 47: Blizzard
Level 55: Fontränen

365 Walraisa ->  (no evolution)
HP  110
ATK 80 
DEF 90 
SPA 95 
SPD 90 
SPE 65 
Level 1 : Aquawelle
Level 1 : Aurorastrahl
Level 1 : Eiszahn
Level 1 : Blubbstrahl
Level 1 : Zen-Kopfstoß
Level 7 : Taucher
Level 13: Nassschweif
Level 19: Blättertanz
Level 25: Eisstrahl
Level 31: Geowurf
Level 32: Eisenschweif
Level 39: Energiefokus
Level 39: Nahkampf
Level 44: Hydropumpe
Level 52: Hyperstrahl
Level 65: Fontränen

366 Perlu -> Aalabyss
HP  35 
ATK 64 
DEF 85 
SPA 74 
SPD 55 
SPE 32 
Level 1 : Blubbstrahl
Level 1 : Taucher
Level 1 : Schocksamen
Level 1 : Aquahaubitze
Egg Moves:
 - Antik-Kraft
 - Ladestrahl
 - Hydropumpe
 - Nassschweif
 - Aquahaubitze
 - Brüller
 - Taucher

367 Aalabyss ->  (no evolution)
HP  55 
ATK 104
DEF 105
SPA 94 
SPD 75 
SPE 52 
Level 1 : Metallklaue
Level 1 : Aquawelle
Level 1 : Magnetbombe
Level 1 : Riechsalz
Level 6 : Blubbstrahl
Level 10: Lake
Level 15: Zermalmklaue
Level 19: Nassschweif
Level 24: Steinkante
Level 28: Hydropumpe
Level 33: Donner
Level 37: Eisenabwehr
Level 42: Risikotackle
Level 46: Aquahaubitze
Level 51: Gigastoß

368 Saganabyss ->  (no evolution)
HP  55 
ATK 84 
DEF 105
SPA 114
SPD 75 
SPE 52 
Level 1 : Leidteiler
Level 1 : Karateschlag
Level 1 : Zauberblatt
Level 1 : Aquawelle
Level 6 : Lake
Level 10: Taucher
Level 15: Käfergebrumm
Level 19: Nassschweif
Level 24: Hammerarm
Level 28: Blizzard
Level 33: Hydropumpe
Level 37: Donner
Level 42: Lavasturm
Level 46: Fontränen
Level 51: Aquahaubitze

369 Relicanth ->  (no evolution)
HP  100
ATK 90 
DEF 130
SPA 45 
SPD 65 
SPE 55 
Level 1 : Aufruhr
Level 1 : Klammer
Level 1 : Aquawelle
Level 1 : Pflücker
Level 8 : Doppelkick
Level 15: Juwelenkraft
Level 22: Fußkick
Level 29: Felswurf
Level 36: Flammensturm
Level 43: Drachenklaue
Level 50: Taucher
Level 57: Nassschweif
Level 64: Aurasphäre
Level 71: Steinkante
Level 78: Eierbombe
Egg Moves:
 - Lake
 - Gigastoß
 - Psychoklinge
 - Nassschweif
 - Eiszahn
 - Steinhagel
 - Antik-Kraft
 - Steinwurf
 - Blubbstrahl

370 Liebiskus ->  (no evolution)
HP  43 
ATK 30 
DEF 55 
SPA 40 
SPD 65 
SPE 97 
Level 1 : Aquawelle
Level 1 : Schockwelle
Level 1 : Unheilböen
Level 1 : Lake
Level 4 : Scheinwerfer
Level 7 : Geheimpower
Level 9 : Zermalmklaue
Level 14: Taucher
Level 17: Blättertanz
Level 22: Käfergebrumm
Level 27: Nassschweif
Level 31: Hydropumpe
Level 37: Nassmacher
Level 40: Wutanfall
Level 46: Sturzflug
Level 51: Aquahaubitze
Egg Moves:
 - Schlagbefehl
 - Nahkampf
 - Irrschlag
 - Aquahaubitze
 - Schemenkraft
 - Hornattacke

371 Kindwurm -> Draschel
HP  45 
ATK 75 
DEF 60 
SPA 40 
SPD 30 
SPE 50 
Level 1 : Giftschweif
Level 1 : Steinwurf
Level 1 : Dornkanone
Level 1 : Feuerodem
Level 5 : Flammenrad
Level 10: Blubbstrahl
Level 16: Drachenklaue
Level 20: Drachenpuls
Level 25: Drachenstoß
Level 31: Turmkick
Level 35: Raumschlag
Level 40: Fokusstoß
Level 46: Wutanfall
Level 50: Draco Meteor
Level 55: Zeitenlärm
Egg Moves:
 - Wutanfall
 - Drachenklaue
 - Drachenstoß
 - Feuerodem
 - Windhose
 - Drachenpuls
 - Dornkanone
 - Urteilskraft

372 Draschel -> Brutalanda
HP  65 
ATK 95 
DEF 100
SPA 60 
SPD 50 
SPE 50 
Level 1 : Gewissheit
Level 1 : Feuerodem
Level 1 : Lawine
Level 1 : Flügelschlag
Level 5 : Aquawelle
Level 10: Ableithieb
Level 16: Luftschnitt
Level 20: Knirscher
Level 25: Klingensturm
Level 30: Drachenklaue
Level 32: Triplette
Level 37: Überroller
Level 43: Sprungkick
Level 50: Wutanfall
Level 55: Flammenblitz
Level 61: Zeitenlärm

373 Brutalanda ->  (no evolution)
HP  95 
ATK 135
DEF 80 
SPA 110
SPD 80 
SPE 100
Level 1 : Blubber
Level 1 : Steinwurf
Level 1 : Klammer
Level 1 : Geschwätz
Level 1 : Vergeltung
Level 1 : Pflücker
Level 5 : Blubbstrahl
Level 10: Irrschlag
Level 16: Steinhagel
Level 20: Bohrschnabel
Level 25: Feuerfeger
Level 30: Drachenpuls
Level 32: Drachenstoß
Level 37: Steinkante
Level 43: Wutanfall
Level 50: Sturzflug
Level 53: Holzhammer
Level 61: Hitzekoller
Level 70: Himmelsfeger

374 Tanhel -> Metang
HP  40 
ATK 55 
DEF 80 
SPA 35 
SPD 60 
SPE 30 
Level 1 : Antik-Kraft
Level 1 : Nachthieb
Level 1 : Fassade
Level 1 : Wutanfall

375 Metang -> Metagross
HP  60 
ATK 75 
DEF 100
SPA 55 
SPD 80 
SPE 50 
Level 1 : Konfusion
Level 1 : Meteorologe
Level 1 : Antik-Kraft
Level 1 : Flammenrad
Level 20: Geschenk
Level 20: Riechsalz
Level 24: Psychoklinge
Level 28: Zen-Kopfstoß
Level 32: Bohrschnabel
Level 36: Kraftreserve
Level 40: Psychokinese
Level 44: Holzhammer
Level 48: Wutanfall
Level 52: Solarstrahl
Level 56: Blattgeißel

376 Metagross ->  (no evolution)
HP  80 
ATK 135
DEF 130
SPA 95 
SPD 90 
SPE 70 
Level 1 : Nietenranke
Level 1 : Psychoklinge
Level 1 : Stahlflügel
Level 1 : Scheinwerfer
Level 20: Überwurf
Level 20: Feuerschlag
Level 24: Zen-Kopfstoß
Level 28: Energieball
Level 32: Ladungsstoß
Level 36: Lichtkanone
Level 40: Bohrschnabel
Level 44: Käfergebrumm
Level 45: Eisenschweif
Level 53: Mülltreffer
Level 62: Blättersturm
Level 71: Eruption

377 Regirock ->  (no evolution)
HP  80 
ATK 100
DEF 200
SPA 50 
SPD 100
SPE 50 
Level 1 : Felsgrab
Level 1 : Meteorologe
Level 1 : Steinwurf
Level 1 : Gigasauger
Level 9 : Kraftwelle
Level 17: Stampfer
Level 25: Kopfnuss
Level 33: Juwelenkraft
Level 41: Doppelschlag
Level 49: Steinhagel
Level 57: Drachenklaue
Level 65: Drachenpuls
Level 73: Steinkante
Level 81: Felswerfer
Level 89: Kopfstoß

378 Regice ->  (no evolution)
HP  80 
ATK 50 
DEF 100
SPA 100
SPD 200
SPE 50 
Level 1 : Metronom
Level 1 : Pulverschnee
Level 1 : Eissturm
Level 1 : Schockwelle
Level 9 : Schlammbad
Level 17: Aurorastrahl
Level 25: Eishieb
