Randomizer Version: 4.6.0
Random Seed: 234173005332115
Settings String: 321YRgEegEdAeQAwgCSvBCegh8Caga8arw9CSABmwAAAAAALAyAxsnQfBQJCTIGBQTGGQURFlBva2Vtb24gU291bFNpbHZlciAoRymFocTU48M4ig==

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
Level 1 : Kraftkoloss
Level 1 : Holzhammer
Level 3 : Eisstrahl
Level 5 : Genesung
Level 8 : Natur-Kraft
Level 11: Schwerttanz
Level 15: Feuerschlag
Level 19: Taucher
Level 24: Dornkanone
Level 29: Geheimpower
Level 35: Bodyslam
Level 41: Fassade
Level 48: Itemsperre
Level 55: Superzahn
Egg Moves:
 - Eissturm
 - Morgengrauen
 - Urteilskraft
 - Biss
 - Explosion
 - Fokusstoß
 - Pfund
 - Hyperzahn
 - Schweifglanz
 - Feuerschlag
 - Geheimpower
 - Lake

242 Heiteira ->  (no evolution)
HP  255
ATK 10 
DEF 10 
SPA 75 
SPD 135
SPE 55 
Level 1 : Nahkampf
Level 1 : Magensäfte
Level 1 : Aquawelle
Level 1 : Sternschauer
Level 5 : Hitzewelle
Level 9 : Ladestrahl
Level 12: Schallwelle
Level 16: Ladungsstoß
Level 20: Aufruhr
Level 23: Samenbomben
Level 27: Spukball
Level 31: Blubbstrahl
Level 34: Meteorologe
Level 38: Triplette
Level 42: Erdkräfte
Level 46: Lohekanonade

243 Raikou ->  (no evolution)
HP  90 
ATK 85 
DEF 75 
SPA 115
SPD 100
SPE 115
Level 1 : Geschenk
Level 1 : Lehmschuss
Level 1 : Donnerzahn
Level 1 : Ladungsstoß
Level 8 : Donnerblitz
Level 15: Lake
Level 22: Strauchler
Level 29: Funkensprung
Level 36: Eissturm
Level 43: Donner
Level 50: Blitzkanone
Level 57: Aurasphäre
Level 64: Raumschlag
Level 71: Durchbruch
Level 78: Kraftwelle
Level 85: Feuerzahn

244 Entei ->  (no evolution)
HP  115
ATK 115
DEF 85 
SPA 90 
SPD 75 
SPE 100
Level 1 : Hitzekoller
Level 1 : Läuterfeuer
Level 1 : Feuerfeger
Level 1 : Feuerzahn
Level 8 : Hitzewelle
Level 15: Feuerschlag
Level 22: Ampelleuchte
Level 29: Finsteraura
Level 36: Flammenwurf
Level 43: Gewissheit
Level 50: Intensität
Level 57: Flammenblitz
Level 64: Psystrahl
Level 71: Felswurf
Level 78: Lohekanonade
Level 85: Flammenrad

245 Suicune ->  (no evolution)
HP  100
ATK 75 
DEF 115
SPA 90 
SPD 115
SPE 85 
Level 1 : Aquahaubitze
Level 1 : Furienschlag
Level 1 : Schaufler
Level 1 : Magnetbombe
Level 8 : Hydropumpe
Level 15: Nahkampf
Level 22: Metallklaue
Level 29: Funkensprung
Level 36: Aquawelle
Level 43: Octazooka
Level 50: Blubbstrahl
Level 57: Nassschweif
Level 64: Taucher
Level 71: Blubber
Level 78: Bodyslam
Level 85: Gewissheit

246 Larvitar -> Pupitar
HP  50 
ATK 64 
DEF 50 
SPA 45 
SPD 50 
SPE 41 
Level 1 : Walzer
Level 1 : Wunderauge
Level 1 : Steinwurf
Level 1 : Käferbiss
Level 5 : Gigasauger
Level 10: Lehmschelle
Level 14: Erdbeben
Level 19: Doppelkick
Level 23: Felsgrab
Level 28: Hydropumpe
Level 32: Giftzahn
Level 37: Eierbombe
Level 41: Juwelenkraft
Level 46: Felswerfer
Level 50: Lehmschuss
Egg Moves:
 - Steinwurf
 - Antik-Kraft
 - Knochmerang
 - Knochenhatz
 - Juwelenkraft
 - Stachler
 - Donner
 - Schaufler
 - Metallklaue
 - Erdkräfte

247 Pupitar -> Despotar
HP  70 
ATK 84 
DEF 70 
SPA 65 
SPD 70 
SPE 51 
Level 1 : Felsgrab
Level 1 : Antik-Kraft
Level 1 : Knochmerang
Level 1 : Schaufler
Level 5 : Offenlegung
Level 10: Steinkante
Level 14: Fuchtler
Level 19: Erdbeben
Level 23: Felswurf
Level 28: Solarstrahl
Level 34: Walzer
Level 41: Dornkanone
Level 47: Knochenkeule
Level 54: Feuersturm
Level 60: Steinhagel

248 Despotar ->  (no evolution)
HP  100
ATK 134
DEF 110
SPA 95 
SPD 100
SPE 61 
Level 1 : Wechseldich
Level 1 : Eisenschweif
Level 1 : Urteilskraft
Level 1 : Kometenhieb
Level 1 : Erdbeben
Level 1 : Juwelenkraft
Level 1 : Weckruf
Level 5 : Fuchtler
Level 10: Matschbombe
Level 14: Schlummerort
Level 19: Kreuzschere
Level 23: Eruption
Level 28: Biss
Level 34: Nachthieb
Level 41: Windschnitt
Level 47: Finsteraura
Level 54: Finte
Level 70: Weichei

249 Lugia ->  (no evolution)
HP  106
ATK 90 
DEF 130
SPA 90 
SPD 154
SPE 110
Level 1 : Luftstoß
Level 1 : Himmelsfeger
Level 1 : Windschnitt
Level 1 : Blizzard
Level 9 : Luftschnitt
Level 15: Rückenwind
Level 23: Feuersturm
Level 29: Scheinwerfer
Level 37: Silberblick
Level 43: Zen-Kopfstoß
Level 50: Psycho-Plus
Level 57: Krafttrick
Level 65: Lichtkanone
Level 71: Bohrschnabel
Level 79: Schockwelle
Level 85: Mülltreffer
Level 93: Donnerwelle
Level 99: Beerenkräfte

250 Ho-Oh ->  (no evolution)
HP  106
ATK 130
DEF 90 
SPA 110
SPD 154
SPE 90 
Level 1 : Verwurzler
Level 1 : Drachenpuls
Level 1 : Läuterfeuer
Level 1 : Käfergebrumm
Level 9 : Feuerschlag
Level 15: Sorgensamen
Level 23: Spiegeltrick
Level 29: Flügelschlag
Level 37: Hitzewelle
Level 43: Sturzflug
Level 50: Feuerfeger
Level 57: Donnerblitz
Level 65: Meteorologe
Level 71: Silberhauch
Level 79: Auflockern
Level 85: Nietenranke
Level 93: Windschnitt
Level 99: Gyroball

251 Celebi ->  (no evolution)
HP  100
ATK 100
DEF 100
SPA 100
SPD 100
SPE 100
Level 1 : Energieball
Level 1 : Zauberblatt
Level 1 : Sondersensor
Level 1 : Eiszahn
Level 10: Holzhammer
Level 19: Blättersturm
Level 28: Donnerblitz
Level 37: Fauna-Statue
Level 46: Samenbomben
Level 55: Donnerschlag
Level 64: Wunderauge
Level 73: Blizzard
Level 82: Nietenranke
Level 91: Psychokinese

252 Geckarbor -> Reptain
HP  40 
ATK 45 
DEF 35 
SPA 65 
SPD 55 
SPE 70 
Level 1 : Schlagbefehl
Level 1 : Flammenblitz
Level 1 : Synthese
Level 1 : Eisstrahl
Level 6 : Flügelschlag
Level 11: Sturzflug
Level 16: Bodyslam
Level 21: Geowurf
Level 26: Zeitenlärm
Level 31: Megakick
Level 36: Samenbomben
Level 41: Megasauger
Level 46: Fauna-Statue
Level 51: Donner
Egg Moves:
 - Gigasauger
 - Verwurzler
 - Samenbomben
 - Holzhammer
 - Blättersturm
 - Spiegelcape
 - Schlammbad
 - Rechte Hand
 - Heilblockade
 - Zauberblatt
 - Übernahme
 - Hyperstrahl
 - Blattgeißel

253 Reptain -> Gewaldro
HP  50 
ATK 65 
DEF 45 
SPA 85 
SPD 65 
SPE 95 
Level 1 : Zauberblatt
Level 1 : Solarstrahl
Level 1 : Stachelspore
Level 1 : Blättertanz
Level 6 : Blattgeißel
Level 11: Fauna-Statue
Level 16: Nietenranke
Level 17: Heilbefehl
Level 23: Samenbomben
Level 29: Laubklinge
Level 35: Egotrip
Level 41: Aero-Ass
Level 47: Aurorastrahl
Level 53: Umwandlung2
Level 59: Feuerodem

254 Gewaldro ->  (no evolution)
HP  70 
ATK 85 
DEF 65 
SPA 105
SPD 85 
SPE 120
Level 1 : Stachelspore
Level 1 : Blubbstrahl
Level 1 : Klingensturm
Level 1 : Solarstrahl
Level 1 : Schocksamen
Level 6 : Schemenkraft
Level 11: Kreuzschere
Level 16: Gigasauger
Level 17: Zeitenlärm
Level 23: Laubklinge
Level 29: Energieball
Level 35: Luftstoß
Level 43: Blättersturm
Level 51: Aero-Ass
Level 59: Geschenk
Level 67: Wachstum

255 Flemmli -> Jungglut
HP  45 
ATK 60 
DEF 40 
SPA 70 
SPD 50 
SPE 45 
Level 1 : Schallwelle
Level 1 : Glut
Level 1 : Lavasturm
Level 1 : Finsterfaust
Level 7 : Feuerfeger
Level 10: Flammenrad
Level 16: Flammenblitz
Level 19: Läuterfeuer
Level 25: Schockwelle
Level 28: Solarstrahl
Level 34: Feuersturm
Level 37: Feuerschlag
Level 43: Flammenwurf
Egg Moves:
 - Sternschauer
 - Feuerwirbel
 - Ladungsstoß
 - Donner
 - Steinwurf
 - Flammenwurf
 - Schwerttanz
 - Fassade
 - Stachelspore
 - Magnetbombe
 - Juwelenkraft
 - Lohekanonade
 - Nassmacher

256 Jungglut -> Lohgock
HP  60 
ATK 85 
DEF 60 
SPA 85 
SPD 60 
SPE 55 
Level 1 : Sonnentag
Level 1 : Lavasturm
Level 1 : Läuterfeuer
Level 1 : Finsterfaust
Level 7 : Flammenrad
Level 13: Wutanfall
Level 16: Traumfresser
Level 17: Flammenblitz
Level 21: Tarnsteine
Level 28: Laubklinge
Level 32: Eruption
Level 39: Flammensturm
Level 43: Kraftkoloss
Level 50: Dunkelklaue
Level 54: Fokusstoß

257 Lohgock ->  (no evolution)
HP  80 
ATK 120
DEF 70 
SPA 110
SPD 70 
SPE 80 
Level 1 : Hitzekoller
Level 1 : Schallwelle
Level 1 : Feuerfeger
Level 1 : Vergeltung
Level 1 : Aufruhr
Level 7 : Gesichte
Level 13: Magiemantel
Level 16: Gifthieb
Level 17: Metallklaue
Level 21: Lehmbrühe
Level 28: Lohekanonade
Level 32: Solarstrahl
Level 36: Megakick
Level 42: Magnetflug
Level 49: Triplette
Level 59: Heilung
Level 66: Biss

258 Hydropi -> Moorabbel
HP  50 
ATK 70 
DEF 50 
SPA 50 
SPD 50 
SPE 40 
Level 1 : Ruheort
Level 1 : Aquahaubitze
Level 1 : Hydropumpe
Level 1 : Taucher
Level 6 : Fauna-Statue
Level 10: Kraftkoloss
Level 15: Vakuumwelle
Level 19: Lake
Level 24: Aquawelle
Level 28: Sandwirbel
Level 33: Steinhagel
Level 37: Nassmacher
Level 42: Nassschweif
Level 46: Schmeichler
Egg Moves:
 - Regentanz
 - Blubber
 - Aquahaubitze
 - Schlammbad
 - Fontränen
 - Knochmerang
 - Giftspitzen
 - Taucher
 - Nietenranke
 - Nassschweif
 - Baumwollsaat
 - Hydropumpe
 - Aquaknarre
 - Aquawelle

259 Moorabbel -> Sumpex
HP  70 
ATK 85 
DEF 70 
SPA 60 
SPD 70 
SPE 50 
Level 1 : Doppelkick
Level 1 : Offenlegung
Level 1 : Lehmschuss
Level 1 : Nassschweif
Level 6 : Erdbeben
Level 10: Knochenkeule
Level 15: Kometenhieb
Level 16: Fontränen
Level 20: Panzerschutz
Level 25: Sternenhieb
Level 31: Ableithieb
Level 37: Schaufler
Level 42: Eisenschädel
Level 46: Megahieb
Level 53: Erdkräfte

260 Sumpex ->  (no evolution)
HP  100
ATK 110
DEF 90 
SPA 85 
SPD 90 
SPE 60 
Level 1 : Nachthieb
Level 1 : Schnapper
Level 1 : Raumschlag
Level 1 : Ladestrahl
Level 6 : Lehmschuss
Level 10: Eissturm
Level 15: Laubklinge
Level 16: Aquawelle
Level 20: Stachler
Level 25: Fokusstoß
Level 31: Schlammbombe
Level 39: Knochenkeule
Level 46: Scheinwerfer
Level 52: Taucher
Level 61: Steinhagel
Level 69: Riechsalz

261 Fiffyen -> Magnayen
HP  35 
ATK 55 
DEF 35 
SPA 30 
SPD 30 
SPE 35 
Level 1 : Zen-Kopfstoß
Level 1 : Meteorologe
Level 1 : Heilblockade
Level 1 : Klingensturm
Level 5 : Finsteraura
Level 9 : Gegenstoß
Level 13: Knirscher
Level 17: Biss
Level 21: Tiefschlag
Level 25: Mülltreffer
Level 29: Gewissheit
Level 33: Ränkeschmied
Level 37: Raub
Level 41: Finale
Level 45: Nachthieb
Level 49: Käferbiss
Level 53: Finte
Egg Moves:
 - Gewissheit
 - Schleuder
 - Psycho-Plus
 - Eierbombe
 - Eruption
 - Flammenrad
 - Finsteraura
 - Giftstreich
 - Trugträne
 - Ladestrahl

262 Magnayen ->  (no evolution)
HP  70 
ATK 90 
DEF 70 
SPA 60 
SPD 60 
SPE 70 
Level 1 : Gegenstoß
Level 1 : Wechseldich
Level 1 : Biss
Level 1 : Lohekanonade
Level 5 : Knirscher
Level 9 : Sternschauer
Level 13: Aquawelle
Level 17: Mülltreffer
Level 22: Samenbomben
Level 27: Verhöhner
Level 32: Nachthieb
Level 37: Vitalglocke
Level 42: Finte
Level 47: Finsteraura
Level 52: Fontränen
Level 57: Gewissheit
Level 62: Eierbombe

263 Zigzachs -> Geradaks
HP  38 
ATK 30 
DEF 41 
SPA 30 
SPD 41 
SPE 60 
Level 1 : Meteorologe
Level 1 : Hitzewelle
Level 1 : Lavasturm
Level 1 : Kopfnuss
Level 5 : Stampfer
Level 9 : Kismetwunsch
Level 13: Unheilböen
Level 17: Mogelhieb
Level 21: Windschnitt
Level 25: Erdbeben
Level 29: Lehmbrühe
Level 33: Riechsalz
Level 37: Gewissheit
Level 41: Schallwelle
Level 45: Liebreiz
Egg Moves:
 - Kopfnuss
 - Megahieb
 - Morgengrauen
 - Wechseldich
 - Kraftkoloss
 - Rasierblatt
 - Fassade

264 Geradaks ->  (no evolution)
HP  78 
ATK 70 
DEF 61 
SPA 50 
SPD 61 
SPE 100
Level 1 : Trugschlag
Level 1 : Meteorologe
Level 1 : Taucher
Level 1 : Solarstrahl
Level 1 : Psychokinese
Level 5 : Zermalmklaue
Level 9 : Säure
Level 13: Kreuzschere
Level 17: Sternschauer
Level 23: Schaufler
Level 29: Aurorastrahl
Level 35: Superzahn
Level 41: Nachtmahr
Level 47: Wechseldich
Level 53: Dornkanone
Level 59: Risikotackle

265 Waumpel -> Schaloko
HP  45 
ATK 45 
DEF 35 
SPA 20 
SPD 30 
SPE 20 
Level 1 : Donnerzahn
Level 1 : Flammenwurf
Level 1 : Geschwätz
Level 1 : Eisenschweif
Level 5 : Schleuder
Level 15: Sondersensor

266 Schaloko -> Papinella
HP  50 
ATK 35 
DEF 55 
SPA 25 
SPD 25 
SPE 15 
Level 1 : Silberhauch
Level 1 : Hagelsturm
Level 1 : Kraftkoloss
Level 1 : Eissturm
Level 7 : Ampelleuchte

267 Papinella ->  (no evolution)
HP  60 
ATK 70 
DEF 50 
SPA 90 
SPD 50 
SPE 65 
Level 1 : Raumschlag
Level 1 : Himmelsfeger
Level 1 : Gegenstoß
Level 1 : Pflücker
Level 10: Luftschnitt
Level 13: Käfergebrumm
Level 17: Schallwelle
Level 20: Luftstoß
Level 24: Eishieb
Level 27: Flügelschlag
Level 31: Silberhauch
Level 34: Windstoß
Level 38: Kreuzschere
Level 41: Spinnennetz

268 Panekon -> Pudox
HP  50 
ATK 35 
DEF 55 
SPA 25 
SPD 25 
SPE 15 
Level 1 : Käfergebrumm
Level 1 : Schweifglanz
Level 1 : Ampelleuchte
Level 1 : Silberhauch
Level 7 : Schlagbefehl

269 Pudox ->  (no evolution)
HP  60 
ATK 50 
DEF 70 
SPA 50 
SPD 90 
SPE 65 
Level 1 : Schlammbad
Level 1 : Akupressur
Level 1 : Gifthieb
Level 1 : Donnerschlag
Level 10: Silberhauch
Level 13: Geschenk
Level 17: Giftschweif
Level 20: Lavasturm
Level 24: Schemenkraft
Level 27: Himmelhieb
Level 31: Kehrtwende
Level 34: Smog
Level 38: Matschbombe
Level 41: Gigasauger

270 Loturzel -> Lombrero
HP  40 
ATK 30 
DEF 30 
SPA 40 
SPD 50 
SPE 30 
Level 1 : Gigasauger
Level 1 : Rasierblatt
Level 1 : Urteilskraft
Level 1 : Giftzahn
Level 3 : Lake
Level 5 : Taucher
Level 7 : Aquawelle
Level 11: Solarstrahl
Level 15: Zauberblatt
Level 19: Gegenschlag
Level 25: Schockwelle
Level 31: Sandwirbel
Level 37: Blubbstrahl
Level 45: Fontränen
Egg Moves:
 - Ausdauer
 - Gewissheit
 - Schockwelle
 - Lehmschuss
 - Wasserring
 - Schocksamen
 - Strauchler
 - Blättertanz

271 Lombrero -> Kappalores
HP  60 
ATK 50 
DEF 50 
SPA 60 
SPD 70 
SPE 50 
Level 1 : Schockwelle
Level 1 : Blättertanz
Level 1 : Panzerschutz
Level 1 : Taucher
Level 3 : Eissturm
Level 5 : Unheilböen
Level 7 : Fauna-Statue
Level 11: Solarstrahl
Level 15: Aquahaubitze
Level 19: Wasserdüse
Level 25: Klingensturm
Level 31: Eiszahn
Level 37: Wasserring
Level 45: Rasierblatt

272 Kappalores ->  (no evolution)
HP  80 
ATK 70 
DEF 70 
SPA 90 
SPD 100
SPE 70 
Level 1 : Laubklinge
Level 1 : Hitzewelle
Level 1 : Windschnitt
Level 1 : Magnetbombe

273 Samurzel -> Blanas
HP  40 
ATK 40 
DEF 50 
SPA 30 
SPD 30 
SPE 30 
Level 1 : Luftschnitt
Level 1 : Schemenkraft
Level 1 : Dunkelklaue
Level 1 : Gigasauger
Level 3 : Energieball
Level 7 : Absorber
Level 13: Gegenstoß
Level 21: Solarstrahl
Level 31: Bodyslam
Level 43: Antik-Kraft
Egg Moves:
 - Vielender
 - Kopfnuss
 - Baumwollsaat
 - Schocksamen
 - Nietenranke
 - Schlitzer
 - Schädelwumme
 - Stampfer
 - Klammer

274 Blanas -> Tengulist
HP  70 
ATK 70 
DEF 40 
SPA 60 
SPD 40 
SPE 60 
Level 1 : Gewissheit
Level 1 : Feuerfeger
Level 1 : Hyperstrahl
Level 1 : Aufruhr
Level 3 : Samenbomben
Level 7 : Nietenranke
Level 13: Draco Meteor
Level 19: Blitzkanone
Level 25: Laubklinge
Level 31: Übernahme
Level 37: Kreideschrei
Level 43: Energieball
Level 49: Synthese

275 Tengulist ->  (no evolution)
HP  90 
ATK 100
DEF 60 
SPA 90 
SPD 60 
SPE 80 
Level 1 : Hornattacke
Level 1 : Nietenranke
Level 1 : Felswerfer
Level 1 : Laubklinge
Level 49: Härtner

276 Schwalbini -> Schwalboss
HP  40 
ATK 55 
DEF 30 
SPA 30 
SPD 30 
SPE 85 
Level 1 : Flügelschlag
Level 1 : Rückenwind
Level 1 : Schädelwumme
Level 1 : Luftschnitt
Level 4 : Himmelsfeger
Level 8 : Lehmschuss
Level 13: Luftstoß
Level 19: Turbotempo
Level 26: Stahlflügel
Level 34: Flammenrad
Level 43: Geschwätz
Level 53: Windschnitt
Egg Moves:
 - Psyschub
 - Blättertanz
 - Schnabel
 - Flügelschlag
 - Geschwätz
 - Eisstrahl
 - Donnerschlag
 - Ruheort

277 Schwalboss ->  (no evolution)
HP  60 
ATK 85 
DEF 60 
SPA 50 
SPD 50 
SPE 125
Level 1 : Flammensturm
Level 1 : Finte
Level 1 : Läuterfeuer
Level 1 : Geschwätz
Level 1 : Aero-Ass
Level 4 : Wechseldich
Level 8 : Felsgrab
Level 13: Luftstoß
Level 19: Luftschnitt
Level 28: Hyperzahn
Level 38: Taumeltanz
Level 49: Spiegelcape
Level 61: Meteorologe

278 Wingull -> Pelipper
HP  40 
ATK 30 
DEF 30 
SPA 55 
SPD 30 
SPE 85 
Level 1 : Lake
Level 1 : Eisspeer
Level 1 : Magnetbombe
Level 1 : Eisstrahl
Level 6 : Schlammbad
Level 11: Panzerschutz
Level 16: Himmelsfeger
Level 19: Fontränen
Level 24: Biss
Level 29: Pflücker
Level 34: Wasserring
Level 37: Hydropumpe
Level 42: Blubbstrahl
Level 47: Psychoklinge
Egg Moves:
 - Windschnitt
 - Luftstoß
 - Schockwelle
 - Donnerwelle
 - Raumschlag
 - Megahieb
 - Nassschweif

279 Pelipper ->  (no evolution)
HP  60 
ATK 50 
DEF 100
SPA 85 
SPD 70 
SPE 65 
Level 1 : Nassschweif
Level 1 : Eruption
Level 1 : Lake
Level 1 : Aurorastrahl
Level 6 : Luftschnitt
Level 11: Kugelsaat
Level 16: Duonadel
Level 19: Ränkeschmied
Level 24: Kraftkoloss
Level 25: Eissturm
Level 31: Hydropumpe
Level 38: Magnetbombe
Level 38: Schlagbefehl
Level 38: Schocksamen
Level 43: Windstoß
Level 50: Psystrahl
Level 57: Felswerfer

280 Trasla -> Kirlia
HP  28 
ATK 25 
DEF 25 
SPA 45 
SPD 35 
SPE 40 
Level 1 : Zen-Kopfstoß
Level 1 : Klammer
Level 1 : Tempohieb
Level 1 : Nebelball
Level 6 : Blitzkanone
Level 10: Krafttrick
Level 12: Scheinwerfer
Level 17: Energieball
Level 21: Psyschub
Level 23: Psystrahl
Level 28: Statustausch
Level 32: Kosmik-Kraft
Level 34: Ladungsstoß
Level 39: Konfusion
Level 43: Himmelsfeger
Level 45: Dunkelnebel
Egg Moves:
 - Zen-Kopfstoß
 - Risikotackle
 - Psyschub
 - Zuflucht
 - Schocksamen
 - Psychoklinge
 - Nebelball
 - Meditation
 - Lohekanonade

281 Kirlia -> Guardevoir
HP  38 
ATK 35 
DEF 35 
SPA 65 
SPD 55 
SPE 50 
Level 1 : Psychoklinge
Level 1 : Psyschub
Level 1 : Lohekanonade
Level 1 : Weckruf
Level 6 : Silberblick
Level 10: Barriere
Level 12: Käfergebrumm
Level 17: Zen-Kopfstoß
Level 22: Konfusion
Level 25: Traumfresser
Level 31: Giftzahn
Level 36: Psystrahl
Level 39: Fokusstoß
Level 45: Sondersensor
Level 50: Psychokinese
Level 53: Feuerzahn

282 Guardevoir ->  (no evolution)
HP  68 
ATK 65 
DEF 65 
SPA 125
SPD 115
SPE 80 
Level 1 : Aero-Ass
Level 1 : Konfusion
Level 1 : Übernahme
Level 1 : Kosmik-Kraft
Level 1 : Hydropumpe
Level 6 : Schockwelle
Level 10: Schlafpuder
Level 12: Begrenzer
Level 17: Luftschnitt
Level 22: Kreideschrei
Level 25: Kehrtwende
Level 33: Psychokinese
Level 40: Hornattacke
Level 45: Sondersensor
Level 53: Antik-Kraft
Level 60: Doppelkick
Level 65: Triplette

283 Gehweiher -> Maskeregen
HP  40 
ATK 30 
DEF 32 
SPA 50 
SPD 52 
SPE 65 
Level 1 : Käfergebrumm
Level 1 : Durchbruch
Level 1 : Kraftwelle
Level 1 : Vielender
Level 7 : Octazooka
Level 13: Käferbiss
Level 19: Nassschweif
Level 25: Aquahaubitze
Level 31: Taucher
Level 37: Überwurf
Level 37: Eierbombe
Level 43: Hydropumpe
Egg Moves:
 - Dunkelklaue
 - Aquawelle
 - Metallklaue
 - Zielschuss
 - Blitzkanone
 - Schemenkraft
 - Kraftkoloss

284 Maskeregen ->  (no evolution)
HP  70 
ATK 60 
DEF 62 
SPA 80 
SPD 82 
SPE 60 
Level 1 : Kreuzschere
Level 1 : Lehmschelle
Level 1 : Aero-Ass
Level 1 : Urteilskraft
Level 1 : Käferbiss
Level 7 : Lavasturm
Level 13: Felswerfer
Level 19: Meditation
Level 22: Sondersensor
Level 26: Unheilböen
Level 33: Luftschnitt
Level 40: Käfergebrumm
Level 47: Psybann
Level 54: Sprungfeder
Level 61: Silberhauch

285 Knilz -> Kapilz
HP  60 
ATK 40 
DEF 60 
SPA 40 
SPD 60 
SPE 35 
Level 1 : Schocksamen
Level 1 : Solarstrahl
Level 1 : Juwelenkraft
Level 1 : Metallklaue
Level 5 : Rankenhieb
Level 9 : Weckruf
Level 13: Notsituation
Level 17: Blättersturm
Level 21: Synthese
Level 25: Spukball
Level 29: Energieball
Level 33: Sondersensor
Level 37: Superzahn
Level 41: Pulverschnee
Level 45: Laubklinge
Egg Moves:
 - Kraftwelle
 - Blattgeißel
 - Kugelsaat
 - Fußkick
 - Schemenkraft
 - Samenbomben
 - Tiefschlag
 - Nietenranke

286 Kapilz ->  (no evolution)
HP  60 
ATK 130
DEF 80 
SPA 60 
SPD 60 
SPE 70 
Level 1 : Blattgeißel
Level 1 : Armstoß
Level 1 : Luftstoß
Level 1 : Kehrtwende
Level 5 : Mülltreffer
Level 9 : Bodyslam
Level 13: Schlitzer
Level 17: Samenbomben
Level 21: Stahlflügel
Level 23: Irrschlag
Level 25: Zauberblatt
Level 29: Lake
Level 33: Doppelkick
Level 37: Statustausch
Level 41: Kraftwelle
Level 45: Giftschweif

287 Bummelz -> Muntier
HP  60 
ATK 60 
DEF 60 
SPA 35 
SPD 35 
SPE 30 
Level 1 : Volttackle
Level 1 : Eierbombe
Level 1 : Eishieb
Level 1 : Kopfnuss
Level 7 : Steinwurf
Level 13: Triplette
Level 19: Meteorologe
Level 25: Gesang
Level 31: Irrschlag
Level 37: Urteilskraft
Level 43: Schnüffler
Egg Moves:
 - Metronom
 - Megakick
 - Gigastoß
 - Scanner
 - Weckruf
 - Psyschub
 - Klammer
 - Wickel
 - Kreuzschere

288 Muntier -> Letarking
HP  80 
ATK 80 
DEF 80 
SPA 55 
SPD 55 
SPE 90 
Level 1 : Stahlflügel
Level 1 : Lichtkanone
Level 1 : Aero-Ass
Level 1 : Biss
Level 7 : Knochmerang
Level 13: Aufruhr
Level 19: Draco Meteor
Level 25: Fassade
Level 31: Urteilskraft
Level 37: Meteorologe
Level 43: Gesichte
Level 49: Steinkante

289 Letarking ->  (no evolution)
HP  150
ATK 160
DEF 100
SPA 95 
SPD 65 
SPE 100
Level 1 : Hyperstrahl
Level 1 : Sternschauer
Level 1 : Feuerfeger
Level 1 : Kreuzhieb
Level 7 : Knirscher
Level 13: Risikotackle
Level 19: Hitzekoller
Level 25: Psychoklinge
Level 31: Barriere
Level 36: Felswerfer
Level 37: Eierbombe
Level 43: Bauchtrommel
Level 49: Eruption
Level 55: Gigastoß
Level 61: Riechsalz

290 Nincada -> Ninjask
HP  31 
ATK 45 
DEF 90 
SPA 30 
SPD 30 
SPE 40 
Level 1 : Schlagbefehl
Level 1 : Lohekanonade
Level 1 : Pflücker
Level 1 : Fontränen
Level 5 : Nahkampf
Level 9 : Feuerodem
Level 14: Solarstrahl
Level 19: Knochmerang
Level 25: Hammerarm
Level 31: Schaufler
Level 38: Gegenstoß
Level 45: Zeitenlärm
Egg Moves:
 - Schweifglanz
 - Erdbeben
 - Charme
